Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbs
1985,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.347,3.654,1.944,3.526,3.946,2.041,0.0,0.832632540414,0.50346391722,0.176550847458,-0.148247669834,-0.00997814371902,-0.0742185040564,-0.383693554862,0.612449195663,0.265164926191,0.200231295775,0.601474723039,-0.0888598902925,0.382227474357,-0.506181346939,-0.117165997542,0.239731738087,0.720130088615,0.548051951814,0.490168353814,0.677771379621,0.117981206737,0.659980664669,0.741960886516,0.138962998886,0.808113211895,0.572400490654,2.63316155895e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.114,0.119,0.087,0.0,0.0,0.0,0.114,0.119,0.087,0.117,0.124,0.089,0.0,0.0,0.0,0.117,0.124,0.089,5165.0,0.01,0.001,0.0,1.21634303619e-18,8.47060796849e-12,5.10872152444e-11,9.87552315144e-32,0.0,0.48142,0.0,3.37022824782e-32,0.0,1.42592827127,0.0,2.97699649441,0.0,4.59174772998,1.713e-24,0.0,0.00574484013078,1.79e-27,0.0,1.79e-27,8.26341096015e-07,7.39065436008e-07,1.0219292949e-06,4.18706139238e-07,2.34222011893e-06,2.63316155895e-06,7.39032822334e-08,4.2977065301e-07,3.04413947242e-07,0.94794204646,0.0195473785822
1986,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.192,3.565,1.885,3.382,3.864,2.045,0.0,0.818146014154,0.503014312857,0.232891057939,-0.152875340312,0.00214150441884,-0.0840649182705,-0.393457510446,0.538462750167,0.312067560329,0.150630595618,0.654298406789,-0.0907918496192,0.400647247034,-0.524224612224,-0.174924602629,0.162684157277,0.706655805744,0.548929514407,0.494183194193,0.674136009118,0.215591570679,0.745469094291,0.630710792764,0.298667314078,0.559723654099,0.772985942009,2.12784885756e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.111,0.118,0.086,0.0,0.0,0.0,0.111,0.118,0.086,0.115,0.123,0.089,0.0,0.0,0.0,0.115,0.123,0.089,28135.0,0.01,0.001,0.0,3.43127522127e-12,9.38315036842e-12,4.97894589772e-11,8.49284793058e-32,0.0,0.46924,0.0,4.68392630767e-32,0.0,4.83692465397,0.0,0.131327788344,0.0,2.23222792417,1.916e-24,0.0,0.00574484013078,2.03e-27,0.0,2.03e-27,8.51119287222e-07,7.66234711306e-07,1.04525288678e-06,6.15379337498e-07,2.12784885756e-06,1.8002855519e-06,7.45518150592e-07,1.39715370172e-06,1.92948817214e-06,0.940316224483,0.0225512053535
1988,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.153,3.755,2.049,3.328,4.066,2.208,0.0,0.806054632284,0.362370150564,0.441339410918,-0.108082368664,-0.111810239731,-0.030456524401,-0.303407401952,0.373784727023,0.489243495421,0.306885206149,0.658607317634,-0.0280520995323,0.506463580179,-0.359692690122,-0.406760798327,0.282657805419,0.60661281582,0.548938242546,0.505668772788,0.665556833109,0.749948428555,0.194521165537,0.632249057466,0.3115271729,0.86049974435,0.403101737181,4.52187063151e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.111,0.121,0.089,0.0,0.0,0.0,0.111,0.121,0.089,0.114,0.126,0.093,0.0,0.0,0.0,0.114,0.126,0.093,94087.0,0.01,0.001,0.0,9.0837433258e-11,9.12551738727e-11,1.02923611952e-10,1.08595341986e-29,0.0,0.4952,0.0,1.67112549838e-29,0.0,4.04786573477,0.0,1.05154489334,0.0,4.07524639891,1.922e-22,0.0,0.00574484013078,2.127e-25,0.0,2.127e-25,2.69358449339e-06,2.48126557708e-06,3.26582013455e-06,3.65586906495e-06,9.48257086072e-07,3.08210495885e-06,1.63705519183e-06,4.52187063151e-06,2.11827361813e-06,0.947373028604,0.0199760090135
1990,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.055,3.813,2.091,3.281,4.124,2.251,0.0,0.820826060462,0.156837095858,0.527187491939,0.153649496968,-0.010577535299,0.0349122799514,-0.445769383607,0.155070701727,0.439207490359,0.731272848246,0.219910592386,0.0286670681373,0.354250712092,-0.17917582241,-0.669642707903,0.60046060002,0.180572335718,0.54868699027,0.515298172884,0.658339106943,0.394055136202,0.427183090119,0.813778321872,0.155755592844,0.767188620644,0.622223284402,2.89450936967e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.122,0.09,0.0,0.0,0.0,0.109,0.122,0.09,0.113,0.127,0.094,0.0,0.0,0.0,0.113,0.127,0.094,52457.0,0.01,0.001,0.0,3.10877913233e-16,8.65371742345e-12,4.89572768124e-11,7.61238948659e-32,0.0,0.50314,0.0,4.80033631027e-32,0.0,1.98969816607,0.0,3.18184180062,0.0,2.97503789782,1.021e-24,0.0,0.00574484013078,1.169e-27,0.0,1.169e-27,7.26872856179e-07,6.82641034599e-07,8.72134450943e-07,3.32448282556e-07,3.60396989152e-07,6.86551653901e-07,5.87646910727e-07,2.89450936967e-06,2.34757278493e-06,0.94685598019,0.0203482494204
1991,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.982,3.767,2.142,3.184,4.097,2.317,0.0,0.816673163292,0.418318694937,0.366202087503,0.139786281121,-0.0664096419525,0.0755160630904,-0.457512702589,0.472531989262,0.345336891028,0.53919613335,0.389490605516,0.0829331336112,0.333386398783,-0.404871599687,-0.429465294478,0.592155140771,0.427745768326,0.547751374777,0.519939535401,0.655462669385,0.210185694986,0.756497642188,0.619300646687,0.141483666871,0.581727278914,0.800984235161,2.23714504402e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.108,0.121,0.091,0.0,0.0,0.0,0.108,0.121,0.091,0.111,0.126,0.095,0.0,0.0,0.0,0.111,0.126,0.095,89554.0,0.01,0.001,0.0,1.77712548722e-18,8.70377605237e-12,4.91664747252e-11,9.37382010467e-32,0.0,0.49678,0.0,1.85606590807e-32,0.0,5.08872642687,0.0,0.0370691911337,0.0,0.764067768161,1.105e-24,0.0,0.00574484013078,1.29e-27,0.0,1.29e-27,7.40209013637e-07,7.02625220807e-07,8.85765692836e-07,5.23636133303e-07,1.88466441655e-06,1.54286520786e-06,3.95163188307e-07,1.62476143957e-06,2.23714504402e-06,0.944928562702,0.0210060063469
1992,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.141,3.848,2.336,3.359,4.14,2.515,0.0,0.819754512646,0.541098921432,0.111894111094,-0.0109732331391,-0.150245772911,0.0453061012191,-0.259238855473,0.566591752588,0.0859815674649,0.407731529767,0.660362422156,0.0357476207417,0.507412277751,-0.58731603537,-0.146056481131,0.321710138333,0.52104208449,0.549173508531,0.52485613539,0.650334140785,0.106435823197,0.794984975354,0.597218807893,0.226591676295,0.756327180857,0.613698140563,2.19498932516e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.11,0.122,0.095,0.0,0.0,0.0,0.11,0.122,0.095,0.114,0.127,0.099,0.0,0.0,0.0,0.114,0.127,0.099,46793.0,0.01,0.001,0.0,1.83377589881e-13,8.89096082295e-12,4.89426655341e-11,7.526480542e-32,0.0,0.50791,0.0,2.49607978861e-32,0.0,1.76404514864,0.0,3.1018404814,0.0,0.889637021181,1.432e-24,0.0,0.00574484013078,1.682e-27,0.0,1.682e-27,7.91749014398e-07,7.56690411027e-07,9.37593323416e-07,2.93874101996e-07,2.19498932516e-06,1.64894802889e-06,5.49216429292e-07,1.83319758447e-06,1.48749109823e-06,0.954656233186,0.0169429690814
1993,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.989,3.72,2.243,3.184,4.016,2.418,0.0,0.784725906531,0.559631110139,0.216119849062,0.111080189065,-0.109415148046,0.0742445869667,-0.482867724219,0.529192232798,0.14352049867,0.651924454634,0.188887413219,0.0784999204976,0.373322268709,-0.519002862088,-0.264761605523,0.689289548909,0.199713508102,0.546023294772,0.529481089752,0.649236734297,0.535205353762,0.387675700848,0.750508347906,0.639379510914,0.756688648716,0.136440939337,6.42445059779e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.108,0.12,0.093,0.0,0.0,0.0,0.108,0.12,0.093,0.111,0.125,0.097,0.0,0.0,0.0,0.111,0.125,0.097,120256.0,0.01,0.001,0.0,2.39678558732e-10,2.39832090311e-10,2.45096022568e-10,7.84618211468e-29,0.0,0.49043,0.0,8.92580516482e-29,0.0,3.56335854214,0.0,0.965267345466,0.0,3.87751832058,1.138e-21,0.0,0.00574484013078,1.351e-24,0.0,1.351e-24,4.17935157468e-06,4.05273483275e-06,4.96936411652e-06,4.20072358608e-06,3.04279179731e-06,5.8905952574e-06,5.42847059762e-06,6.42445059779e-06,1.15841314096e-06,0.946290672893,0.0202392720689
1994,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.857,3.899,2.465,3.052,4.233,2.667,0.0,0.788215140953,0.173689633891,0.573281697953,-0.119731099235,0.0745745353231,-0.0508009495174,-0.37495215712,0.141880274944,0.601437929222,0.681417562004,0.103163241839,-0.0523889138223,0.482496048357,-0.185308864982,-0.474323766329,0.702717690751,0.10638797577,0.548886652346,0.536046453921,0.641387279353,0.25204036012,0.747171995504,0.614987533211,0.141275321003,0.657636237014,0.7399701774,2.23966242469e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.105,0.123,0.098,0.0,0.0,0.0,0.105,0.123,0.098,0.109,0.128,0.102,0.0,0.0,0.0,0.109,0.128,0.102,66258.0,0.01,0.001,0.0,1.57781113692e-17,8.71834549685e-12,5.08475813035e-11,5.31641081306e-32,0.0,0.51481,0.0,3.87656578094e-32,0.0,4.15849020307,0.0,3.27588164179,0.0,3.82387540928,9.707e-25,0.0,0.00574484013078,1.094e-27,0.0,1.094e-27,7.17850131102e-07,7.010573414e-07,8.38825175659e-07,5.96465104492e-07,1.76821689256e-06,1.45539628289e-06,4.27597000056e-07,1.99046287828e-06,2.23966242469e-06,0.952100154491,0.0181051590844
1995,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.927,3.872,2.612,3.145,4.163,2.803,0.0,0.80102817161,0.556627288773,0.152242805456,0.138426287479,-0.0786143803834,0.0886624409957,-0.403819375154,0.588958459361,0.0948660114535,0.231956135311,0.647606059358,0.0912718849329,0.423192858063,-0.516918796574,-0.209550758403,0.238782887701,0.666665896718,0.547319722602,0.539100821497,0.640165154873,0.404448565816,0.759576045192,0.509377648882,0.167406654393,0.693725432494,0.700514122896,2.70783635389e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.107,0.123,0.101,0.0,0.0,0.0,0.107,0.123,0.101,0.111,0.127,0.104,0.0,0.0,0.0,0.111,0.127,0.104,51912.0,0.01,0.001,0.0,1.04469237862e-14,8.49318224625e-12,5.11079187579e-11,9.11501689848e-32,0.0,0.5111,0.0,7.83434731395e-32,0.0,1.75858263598,0.0,3.07071375057,0.0,0.137962133902,1.361e-24,0.0,0.00574484013078,1.516e-27,0.0,1.516e-27,7.78920624812e-07,7.67223857238e-07,9.11054036288e-07,2.32746042142e-07,4.37109519397e-07,2.93129069438e-07,6.47110186408e-07,2.68159468072e-06,2.70783635389e-06,0.95596940686,0.0163922988848
1996,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.114,3.833,2.484,3.335,4.128,2.694,0.0,0.825365388179,0.23211331239,0.49308058339,0.0685152839692,0.13066208461,-0.0444540554569,-0.44850287073,0.188623752276,0.469612690535,0.614796547688,0.40345906585,-0.0399843599028,0.337701404883,-0.308381986373,-0.593110866485,0.552980963765,0.362892706396,0.548848421152,0.543357911715,0.635238215456,0.142897917497,0.731792412066,0.666378309084,0.554849079394,0.523902168037,0.64627317554,2.61478585066e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.11,0.122,0.098,0.0,0.0,0.0,0.11,0.122,0.098,0.114,0.127,0.102,0.0,0.0,0.0,0.114,0.127,0.102,53360.0,0.01,0.001,0.0,3.09328450886e-16,8.78619727332e-12,4.98613209295e-11,6.26679507213e-32,0.0,0.50579,0.0,8.99094547742e-33,0.0,5.42712598849,0.0,6.2645572864,0.0,4.72190854381,4.862e-25,0.0,0.00574484013078,5.42e-28,0.0,5.42e-28,6.03829480978e-07,5.97788958066e-07,6.98873399565e-07,5.10592138697e-07,2.61478585066e-06,2.38105307605e-06,5.90045094415e-07,5.57135112382e-07,6.87268540294e-07,0.956670745287,0.0160462142536
1998,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.036,3.802,2.671,3.277,4.148,2.908,0.0,0.828140326199,0.358847823763,0.403302043177,-0.130286365001,0.0760576397704,-0.0857098031042,-0.395238504314,0.369142938654,0.49892335144,0.374461653926,0.557698668036,-0.0925361692737,0.376909819264,-0.420945547288,-0.382347391516,0.404285691242,0.602116636371,0.547561545961,0.551644084123,0.629178160648,0.147423635563,0.69322700462,0.705480397844,0.387476089159,0.0193307384883,0.921677059972,2.50953790398e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.122,0.102,0.0,0.0,0.0,0.109,0.122,0.102,0.113,0.127,0.106,0.0,0.0,0.0,0.113,0.127,0.106,75563.0,0.01,0.001,0.0,9.09029476444e-15,8.69619048123e-12,5.03974434169e-11,8.62874578766e-32,0.0,0.50155,0.0,3.58290857608e-33,0.0,4.36233314424,0.0,3.1777769168,0.0,1.4301001893,1.149e-24,0.0,0.00574484013078,1.3e-27,0.0,1.3e-27,7.46991918629e-07,7.52561380247e-07,8.58334565034e-07,5.2441599018e-07,2.46595008093e-06,2.50953790398e-06,2.97764471722e-07,1.48551286002e-08,7.08282886453e-07,0.958066953207,0.0153513302617
2000,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.036,4.054,2.426,3.254,4.342,2.601,0.0,0.820583842731,0.527246126772,0.160362723768,0.0767009876976,-0.130592626761,0.0775489602621,-0.449541067941,0.603057922224,0.128984384161,0.62683898404,0.136587137643,0.0908982585703,0.332082294973,-0.516850855083,-0.221008333135,0.734743210749,0.160099283251,0.548934309718,0.560943791373,0.619687975141,0.112744516833,0.648153424536,0.753117396019,0.702421128702,0.569570365853,0.426842074187,2.66203144183e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.126,0.097,0.0,0.0,0.0,0.109,0.126,0.097,0.112,0.13,0.101,0.0,0.0,0.0,0.112,0.13,0.101,76592.0,0.01,0.001,0.0,3.78216503523e-12,9.59962981154e-12,5.13535213342e-11,1.4995607498e-31,0.0,0.53602,0.0,1.3354481222e-32,0.0,4.6965758194,0.0,3.17770220738,0.0,4.94482520997,1.791e-24,0.0,0.00574484013078,1.857e-27,0.0,1.857e-27,8.36806877495e-07,8.55114381082e-07,9.44665236476e-07,3.98516154707e-07,2.29101705041e-06,2.66203144183e-06,9.65193976368e-07,7.82644290976e-07,5.86521933967e-07,0.958013242693,0.0159716192975
2001,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.682,4.206,2.612,2.927,4.572,2.822,0.0,0.821984557491,0.261071539609,0.48346399333,0.143328454637,0.0436183412815,0.0224563625804,-0.497319134735,0.285666965594,0.497419187242,0.546590197584,0.352671352455,0.02570493414,0.275408848101,-0.273425997439,-0.542504358706,0.625660766749,0.403689326597,0.548171428645,0.562691860217,0.618777791508,0.164561247012,0.668747177565,0.725049521399,0.431725590421,0.266698816796,0.861675551292,2.58725808184e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.102,0.128,0.101,0.0,0.0,0.0,0.102,0.128,0.101,0.107,0.133,0.105,0.0,0.0,0.0,0.107,0.133,0.105,92868.0,0.01,0.001,0.0,1.57038767751e-17,8.78883601383e-12,5.05895245638e-11,8.15153797156e-32,0.0,0.55672,0.0,4.69576646331e-33,0.0,4.06760856218,0.0,3.14760339674,0.0,4.5754386136,6.063e-25,0.0,0.00574484013078,6.283e-28,0.0,6.283e-28,6.37383272734e-07,6.54266823597e-07,7.19480427539e-07,5.87218395053e-07,2.38634946828e-06,2.58725808184e-06,4.75501797592e-07,2.93741602573e-07,9.49047919955e-07,0.957731680952,0.0163571569858
2034,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.226,3.724,1.986,3.456,4.051,2.122,0.0,0.82047890488,0.215346796207,0.50554435516,-0.10563481373,0.117073972788,-0.0792559849352,-0.389518417196,0.206298279621,0.619746386003,0.605552634651,0.22057954358,-0.0920102453806,0.400427737437,-0.259424484105,-0.451779853732,0.70300112415,0.256076281777,0.553123858936,0.500298373041,0.666149783914,0.334279215813,0.403832309111,0.851573174773,0.199999570854,0.700370547832,0.685187030954,2.54868180276e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.112,0.12,0.088,0.0,0.0,0.0,0.112,0.12,0.088,0.116,0.125,0.091,0.0,0.0,0.0,0.116,0.125,0.091,75948.0,0.01,0.001,0.0,1.85998797924e-14,8.8536474446e-12,4.92137278067e-11,1.10216020274e-32,0.0,0.49096,0.0,1.40611707092e-32,0.0,0.595276000669,0.0,3.06781741645,0.0,0.345702806099,1.786e-25,0.0,0.00574484013078,1.959e-28,0.0,1.959e-28,4.73877657944e-07,4.28620493331e-07,5.70710328874e-07,5.56176380856e-07,6.71899362956e-07,1.41685412665e-06,7.27807970187e-07,2.54868180276e-06,2.4934282612e-06,0.947207176799,0.0199878941068
2035,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.23,3.635,2.134,3.456,3.946,2.336,0.0,0.802900311547,0.0862268116207,0.571706736654,0.0798633898877,-0.121199310621,0.0583855677758,-0.314612457162,0.127914692701,0.566194461675,0.098208462158,0.742311853734,0.0504283460644,0.50041802416,-0.0494345191185,-0.571256715936,0.0848238786539,0.641144044219,0.552358512843,0.503404818052,0.664442369549,0.221722202089,0.919102186466,0.325715268193,0.197180031833,0.693250314632,0.693198410492,2.41432725434e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.112,0.119,0.091,0.0,0.0,0.0,0.112,0.119,0.091,0.116,0.124,0.095,0.0,0.0,0.0,0.116,0.124,0.095,42837.0,0.01,0.001,0.0,3.38927899655e-14,8.60905737843e-12,4.88122697178e-11,4.52872770177e-32,0.0,0.47877,0.0,1.77818384505e-32,0.0,5.31295842796,0.0,3.18148759656,0.0,2.70803811916,6.776e-25,0.0,0.00574484013078,7.432e-28,0.0,7.432e-28,6.60474128041e-07,6.01938506466e-07,7.94496661965e-07,3.72299810069e-07,1.54328960398e-06,5.46917409905e-07,6.86703077976e-07,2.41432725434e-06,2.41414649196e-06,0.948315011607,0.0192080948449
2036,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.285,3.751,2.064,3.475,4.0,2.243,0.0,0.796799249413,0.28081735838,0.516735671634,0.0894102936822,-0.106031186038,0.0559102562626,-0.405244172531,0.344559076886,0.547603168824,0.115201130746,0.633079549013,0.0654088855193,0.439867977585,-0.188167845439,-0.447357274297,0.134772724655,0.740633839192,0.551970248646,0.50991326921,0.659785800464,0.566376069333,0.352867320427,0.744783728516,0.125650117652,0.675065710555,0.726978909162,2.75893376198e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.113,0.121,0.09,0.0,0.0,0.0,0.113,0.121,0.09,0.116,0.125,0.093,0.0,0.0,0.0,0.116,0.125,0.093,116444.0,0.01,0.001,0.0,1.9322706883e-13,8.72813590369e-12,5.00264064871e-11,7.69112707167e-32,0.0,0.49467,0.0,6.70339507341e-32,0.0,5.0161254611,0.0,3.23428158251,0.0,0.184742573424,1.332e-24,0.0,0.00574484013078,1.536e-27,0.0,1.536e-27,7.81430316175e-07,7.21889790543e-07,9.34065971724e-07,4.54941951509e-07,2.83440908031e-07,5.98248021499e-07,4.76850631314e-07,2.56191968835e-06,2.75893376198e-06,0.950924956214,0.0184562753445
2038,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.954,3.79,2.119,3.102,4.101,2.297,0.0,0.812516335764,0.417587527984,0.375824480017,0.154109077642,-0.0210763611045,0.0842699327062,-0.437543998672,0.486297701811,0.359272653005,0.199102851459,0.629483588527,0.0937877213139,0.363971008619,-0.373535021148,-0.423421670069,0.221590336503,0.70058002275,0.551892544487,0.518358815252,0.653237137638,0.372594584477,0.659236919497,0.653130890091,0.74010197445,0.548211174624,0.389504268825,6.01340216995e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.107,0.121,0.091,0.0,0.0,0.0,0.107,0.121,0.091,0.11,0.126,0.095,0.0,0.0,0.0,0.11,0.126,0.095,117311.0,0.01,0.001,0.0,2.18656308546e-10,2.18832771959e-10,2.24039603321e-10,5.98710991499e-29,0.0,0.49996,0.0,6.88414445685e-29,0.0,0.496967039647,0.0,0.952209517572,0.0,3.16221063264,9.487e-22,0.0,0.00574484013078,1.11e-24,0.0,1.11e-24,4.03693019353e-06,3.79164091503e-06,4.77823581929e-06,2.78930977689e-06,4.93516562357e-06,4.88945479407e-06,6.01340216995e-06,4.4542703315e-06,3.16476093325e-06,0.944242811235,0.0213703092069
2039,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.296,3.841,2.329,3.53,4.159,2.515,0.0,0.820596854533,0.139174863044,0.531468728973,0.157416179788,-0.00350660706687,0.0725288483964,-0.430262773107,0.1726536327,0.467632835573,0.523390828157,0.535897198573,0.0623054043439,0.363802626639,-0.129194658754,-0.658020016397,0.449615262054,0.460358772848,0.552960759168,0.524314476946,0.647555965215,0.153694867429,0.719607798944,0.677157665116,0.159002869528,0.75610954024,0.634835766667,2.42193948132e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.113,0.122,0.095,0.0,0.0,0.0,0.113,0.122,0.095,0.117,0.127,0.099,0.0,0.0,0.0,0.117,0.127,0.099,126765.0,0.01,0.001,0.0,5.06709840475e-14,8.47321782476e-12,4.82144507804e-11,1.07447854698e-31,0.0,0.50685,0.0,4.45165463373e-32,0.0,1.5295816068,0.0,0.0167134138185,0.0,5.71521491321,1.378e-24,0.0,0.00574484013078,1.605e-27,0.0,1.605e-27,7.89622296268e-07,7.48715698879e-07,9.24703280907e-07,2.91046347832e-07,1.36269496345e-06,1.28230869798e-06,5.09311557198e-07,2.42193948132e-06,2.03348023747e-06,0.957657413584,0.0156580302255
2040,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.055,3.965,2.154,3.289,4.245,2.344,0.0,0.786406933456,0.419538485079,0.429628066716,-0.131898122161,-0.0597846486211,0.0313993602996,-0.375426275259,0.463927518834,0.440766878919,0.66971137883,0.00718865774214,0.0341456927948,0.488331238703,-0.315842840006,-0.360757952042,0.72828741683,0.00781741081755,0.55099736702,0.528610324032,0.645734486352,0.528487221451,0.361701046665,0.768032297241,0.0765860693515,0.739968168706,0.668267673379,2.60124434909e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.109,0.124,0.091,0.0,0.0,0.0,0.109,0.124,0.091,0.113,0.128,0.095,0.0,0.0,0.0,0.113,0.128,0.095,116021.0,0.01,0.001,0.0,1.65252126043e-12,9.08054361203e-12,4.82786254608e-11,3.27509868881e-32,0.0,0.52382,0.0,5.1924477376e-32,0.0,0.0535581774669,0.0,2.88675006579,0.0,3.48481985912,4.13e-25,0.0,0.00574484013078,4.685e-28,0.0,4.685e-28,5.82082699222e-07,5.58432658061e-07,6.82164553398e-07,9.68164662781e-07,6.62619941709e-07,1.40700039638e-06,2.69226553985e-07,2.60124434909e-06,2.34919227958e-06,0.951643213729,0.0186153834042
