Unnamed: 0,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb600,CL600,CLdb,CLdbs
1015,128626.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.239,1.62,5.55,0.246,1.683,5.771,0.0,0.807803583206,0.529593834992,0.213338589045,-0.105663881887,-0.10151616318,0.0135844477862,-0.28738325727,0.55704096897,0.21404409649,0.611873040961,0.432120575316,0.0117165090388,0.514336874621,-0.519842251864,-0.218338116659,0.527737021617,0.372701541219,128626.0,128626.0,0.387703950897,0.913443873195,0.123717165266,0.320759526821,0.519153338461,0.792207761334,0.143604994974,0.752035059073,0.643289107123,2.36160859336e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.047,0.088,0.0,0.0,0.0,0.018,0.047,0.088,0.018,0.048,0.09,0.0,0.0,0.0,0.018,0.048,0.09,128626.0,0.01,0.001,0.0,8.07068268578e-18,8.68104464084e-12,5.10086325974e-11,1.67033108014e-31,0.0,0.94609,0.0,1.0264563419e-32,0.0,1.96262191704,0.0,3.40639368899,0.0,2.55452603286,1.097e-24,0.0,0.00205346093257,1.053e-27,0.0,1.053e-27,6.13510622844e-07,1.44545217628e-06,1.95772560335e-07,6.56460562792e-07,1.06248969787e-06,1.62131787014e-06,4.50961409432e-07,2.36160859336e-06,2.02011470751e-06,0.962159830367,0.97866669079,0.957883060838,0.0131378435261
1016,21105.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.233,1.605,5.579,0.246,1.67,5.837,0.0,0.828810520179,0.295933193327,0.448415999179,-0.0458289755113,-0.149396999341,0.0139364716991,-0.262166805423,0.347846806136,0.510677282233,0.315523214587,0.670619679714,0.0122774625633,0.493960247839,-0.309533910835,-0.4834735853,0.277963069749,0.59078855751,21105.0,21105.0,0.387713120118,0.916024759461,0.102845401173,0.225501649534,0.599681545285,0.767809253852,0.721100310023,0.640634212438,0.263822191521,2.59255651013e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.047,0.088,0.0,0.0,0.0,0.018,0.047,0.088,0.018,0.048,0.09,0.0,0.0,0.0,0.018,0.048,0.09,21105.0,0.01,0.001,0.0,6.37455114282e-12,1.07440370087e-11,5.12680852242e-11,3.81260088975e-31,0.0,0.95115,0.0,1.53606405392e-31,0.0,4.49611833945,0.0,5.90529274503,0.0,4.52654297243,2.624e-24,0.0,0.00205346093257,2.524e-27,0.0,2.524e-27,7.63008559269e-07,1.80271106574e-06,2.0239686847e-07,7.61420582798e-07,2.02486266796e-06,2.59255651013e-06,1.10124692849e-06,9.78361053139e-07,4.02902861143e-07,0.9626898381,0.97896666418,0.958528714988,0.0129039916179
1017,67009.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.243,1.588,5.552,0.253,1.679,5.771,0.0,0.786652234442,0.247927306498,0.543313922666,0.0296773856426,-0.153751575471,0.0621366815324,-0.322800654822,0.280907841426,0.501958310814,0.37611176926,0.647771059796,0.05340191749,0.519870433196,-0.194567443283,-0.524036430962,0.323240462375,0.556711685183,67009.0,67009.0,0.386622840788,0.919231914101,0.0744007196184,0.561211712788,0.045048843374,0.826445409655,0.180856140784,0.720944137695,0.668977284117,2.67458755614e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.047,0.088,0.0,0.0,0.0,0.018,0.047,0.088,0.019,0.048,0.09,0.0,0.0,0.0,0.019,0.048,0.09,67009.0,0.01,0.001,0.0,2.14854607424e-16,8.60130782914e-12,5.10055873762e-11,1.43261072629e-31,0.0,0.94657,0.0,9.38358714602e-33,0.0,4.09879855324,0.0,2.87246446716,0.0,6.10215829297,8.121e-25,0.0,0.00205346093257,7.725e-28,0.0,7.725e-28,5.67492291665e-07,1.34926592656e-06,1.09206778347e-07,6.15146896265e-07,4.93782569936e-08,9.05870845347e-07,6.70947384548e-07,2.67458755614e-06,2.48179883279e-06,0.961918364352,0.978463275375,0.957756130337,0.0131106989164
1042,123761.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.228,1.601,5.052,0.245,1.651,5.227,0.0,0.823632065163,0.437051172514,0.331063601944,0.121087412751,-0.0796945655674,0.0892203492028,-0.349681851614,0.482325882672,0.290849413474,0.292242706897,0.683465356688,0.0783831637728,0.430405196079,-0.459503994945,-0.413530657012,0.256745329522,0.600447963553,123761.0,123761.0,0.393356517377,0.89123772315,0.225756441925,0.145305152353,0.635790857616,0.758060946146,0.827158921668,0.489278570474,0.276431906227,2.48970192577e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.047,0.084,0.0,0.0,0.0,0.018,0.047,0.084,0.018,0.048,0.085,0.0,0.0,0.0,0.018,0.048,0.085,123761.0,0.01,0.001,0.0,1.79753772028e-13,8.6480851992e-12,5.10565467813e-11,5.41380255488e-31,0.0,0.85996,0.0,3.40190982689e-31,0.0,4.77114067461,0.0,2.66703184758,0.0,4.75219511115,3.098e-24,0.0,0.00205346093257,2.697e-27,0.0,2.697e-27,8.06935743264e-07,1.82829454397e-06,4.63119165982e-07,4.77226164303e-07,2.0881298933e-06,2.48970192577e-06,2.45194122538e-07,1.45036493739e-07,8.19425105787e-08,0.946991396045,0.969254222037,0.941573721094,0.0185571785321
1043,98404.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.243,1.742,5.088,0.257,1.804,5.284,0.0,0.826935362199,0.104720030776,0.530821380953,-0.0742752820344,-0.133878549069,0.00703377027343,-0.279391208907,0.126678562211,0.61835078605,0.397460510444,0.604575113915,0.00654365124833,0.487879253334,-0.103360947963,-0.546052871415,0.369765127979,0.562447811784,98404.0,98404.0,0.39366499507,0.894825980384,0.210509706395,0.197250586839,0.670926002441,0.714808019848,0.263979574581,0.580206997426,0.770502838633,2.30770580299e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.049,0.084,0.0,0.0,0.0,0.018,0.049,0.084,0.019,0.05,0.086,0.0,0.0,0.0,0.019,0.05,0.086,98404.0,0.01,0.001,0.0,1.682574073e-18,8.84792317036e-12,4.93182805519e-11,1.68450833447e-31,0.0,0.86622,0.0,3.92277980748e-32,0.0,1.46410155119,0.0,0.242250883167,0.0,4.34204421117,1.246e-24,0.0,0.00205346093257,1.156e-27,0.0,1.156e-27,6.43019547456e-07,1.46162499629e-06,3.43850374903e-07,6.36809200865e-07,2.16603589526e-06,2.30770580299e-06,3.65235762887e-07,8.02760386569e-07,1.06604911581e-06,0.949649102161,0.971130902006,0.943879882772,0.0181768748101
1044,71769.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.243,1.666,5.34,0.258,1.745,5.552,0.0,0.794107116127,0.584745154216,0.0593635563671,0.112616164,-0.106115788265,0.0891139918948,-0.400835949117,0.452958334004,-0.0203113733997,0.742483943486,0.272989061643,0.0666678271157,0.443101035079,-0.659828478721,-0.116583220201,0.555465983826,0.204228170898,71769.0,71769.0,0.393746743074,0.89849633304,0.194082049228,0.137376277969,0.770332511807,0.622668113448,0.181889769478,0.556755400881,0.810518066023,2.05910864063e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.048,0.086,0.0,0.0,0.0,0.018,0.048,0.086,0.019,0.049,0.088,0.0,0.0,0.0,0.019,0.049,0.088,71769.0,0.01,0.001,0.0,2.01951985152e-17,8.70544422146e-12,5.12090004022e-11,8.2799999678e-31,0.0,0.90976,0.0,3.34091464654e-31,0.0,5.12818079096,0.0,2.56011126246,0.0,5.50053986697,4.278e-24,0.0,0.00205346093257,3.976e-27,0.0,3.976e-27,8.75514320219e-07,1.99784866816e-06,4.31550524254e-07,2.9351553286e-07,1.64587773833e-06,1.33038080385e-06,4.62088152841e-07,1.41442850533e-06,2.05910864063e-06,0.956576179351,0.975370288486,0.951963170539,0.0152073769469
1045,16005.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.26,1.663,5.266,0.268,1.735,5.476,0.0,0.784125997998,0.446767512865,0.401274863518,0.00989489598213,-0.156287503192,0.0248734904807,-0.369441729343,0.49485849742,0.418864065701,0.157062110038,0.646446883879,0.0272946978703,0.497288182871,-0.333879058416,-0.327978672636,0.172350673649,0.709372590805,16005.0,16005.0,0.393132986711,0.901844210654,0.179230227557,0.631675785662,0.156031815522,0.75936800983,0.662547361273,0.40020305513,0.633141776173,6.17285977836e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.019,0.048,0.086,0.0,0.0,0.0,0.019,0.048,0.086,0.019,0.049,0.087,0.0,0.0,0.0,0.019,0.049,0.087,16005.0,0.01,0.001,0.0,1.90954126622e-10,1.91153905888e-10,1.97004380486e-10,6.60547430062e-29,0.0,0.89701,0.0,1.55934771905e-29,0.0,5.60614947634,0.0,2.25808345807,0.0,2.22952981171,3.84e-22,0.0,0.00205346093257,3.577e-25,0.0,3.577e-25,2.69088027904e-06,6.17285977836e-06,1.22677847203e-06,4.43538376501e-06,1.09559523588e-06,5.33198931938e-06,5.02382298573e-06,3.03457446945e-06,4.80085257943e-06,0.954704729566,0.974172677053,0.949783820646,0.0158977796359
1046,87806.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.233,1.662,5.213,0.246,1.724,5.411,0.0,0.817413809916,0.550120917249,0.0834965171177,0.038609955194,-0.144011259118,0.0899055272272,-0.315589629642,0.54165966952,0.0203118331487,0.624250157415,0.456972816099,0.0715676844038,0.468009520997,-0.613444997962,-0.142382493164,0.496923155147,0.363765024157,87806.0,87806.0,0.393628104868,0.906868870739,0.15048510339,0.485271800424,0.286429537087,0.826117061921,0.779461294545,0.309645183794,0.544573181913,7.87751680759e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.048,0.085,0.0,0.0,0.0,0.018,0.048,0.085,0.018,0.049,0.087,0.0,0.0,0.0,0.018,0.049,0.087,87806.0,0.01,0.001,0.0,3.10944309514e-10,3.11069815752e-10,3.14642875625e-10,1.71253452169e-28,0.0,0.88786,0.0,2.20133230329e-29,0.0,4.98481194114,0.0,5.33693163653,0.0,5.02411066563,9.964e-22,0.0,0.00205346093257,9.256e-25,0.0,9.256e-25,3.41925069002e-06,7.87751680759e-06,1.30718891066e-06,4.33940420586e-06,2.56131416833e-06,7.38731541766e-06,7.52225997135e-06,2.98825815685e-06,5.2554515233e-06,0.952030484477,0.972538212229,0.947590185089,0.0167033897258
1047,40545.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.231,1.68,5.338,0.238,1.748,5.591,0.0,0.835577500685,0.292230358288,0.439917066195,0.145631510228,-0.0409401531822,0.0867230740948,-0.396595604473,0.345570953248,0.421151920921,0.468608862585,0.564631335134,0.0782836446779,0.361763660775,-0.318165048591,-0.568381183886,0.423006334524,0.509684409542,40545.0,40545.0,0.394118209146,0.911042091495,0.121132756688,0.15992289324,0.575940022692,0.801696799594,0.162165934387,0.756695180287,0.633336098651,2.38174886957e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.048,0.086,0.0,0.0,0.0,0.018,0.048,0.086,0.018,0.049,0.088,0.0,0.0,0.0,0.018,0.049,0.088,40545.0,0.01,0.001,0.0,6.33954806855e-15,8.82030094132e-12,4.97327006204e-11,5.07594706296e-31,0.0,0.90952,0.0,1.70910071964e-31,0.0,4.4678140927,0.0,5.83202214181,0.0,1.11169756219,2.655e-24,0.0,0.00205346093257,2.407e-27,0.0,2.407e-27,7.77842466115e-07,1.7980575643e-06,2.39070918326e-07,4.75112499372e-07,1.71105148316e-06,2.38174886957e-06,2.49760269663e-07,1.16542597553e-06,9.75434177247e-07,0.956666113313,0.975453948696,0.952004013005,0.0152416187923
1048,9808.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.197,1.654,5.534,0.207,1.709,5.741,0.0,0.811178897402,0.00121054242181,0.565685311375,-0.0413323309921,-0.142404697625,-0.00557327881001,-0.366708939591,-0.00241170685423,0.689221044035,0.13019887197,0.611154875669,-0.00683665982953,0.455450928947,-0.00573639997262,-0.452696689767,0.159713057285,0.749694772241,9808.0,9808.0,0.39361119714,0.914094191568,0.0974783792791,0.226104587828,0.520140818386,0.823608064805,0.104839977106,0.863172516781,0.493904631962,2.78077814572e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.017,0.048,0.088,0.0,0.0,0.0,0.017,0.048,0.088,0.017,0.049,0.089,0.0,0.0,0.0,0.017,0.049,0.089,9808.0,0.01,0.001,0.0,2.18046418602e-15,8.67495300177e-12,5.03732517572e-11,1.46602629218e-31,0.0,0.94345,0.0,1.05667531406e-31,0.0,1.17227660307,0.0,0.253473949885,0.0,4.99398447054,1.029e-24,0.0,0.00205346093257,8.906e-28,0.0,8.906e-28,6.12964682147e-07,1.42350486891e-06,1.51801585435e-07,7.63405220696e-07,1.75617054066e-06,2.78077814572e-06,1.213263119e-07,9.98908440141e-07,5.71572305536e-07,0.961221436038,0.978282265626,0.957372377888,0.0134364884017
1049,7282.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.221,1.701,5.554,0.236,1.769,5.764,0.0,0.814922165259,0.228257344451,0.509316137679,-0.137170968834,0.0747104174946,-0.0948655893457,-0.367170585393,0.170296582384,0.538853238957,0.427066831275,0.595345667406,-0.0857663084394,0.429804939578,-0.300914322339,-0.52780913985,0.386103600135,0.53824153195,7282.0,7282.0,0.39335103437,0.917299789641,0.061935932092,0.259668073724,0.171553971616,0.950337690672,0.879399691574,0.363168829571,0.307838567578,7.01103032333e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.049,0.088,0.0,0.0,0.0,0.018,0.049,0.088,0.018,0.05,0.089,0.0,0.0,0.0,0.018,0.05,0.089,7282.0,0.01,0.001,0.0,2.0992764149e-10,2.1012156604e-10,2.16018423437e-10,8.37110162717e-29,0.0,0.94681,0.0,1.2966158196e-30,0.0,1.61557548084,0.0,0.77463568054,0.0,2.0375748061,4.601e-22,0.0,0.00205346093257,4.007e-25,0.0,4.007e-25,2.81682164659e-06,6.56886515631e-06,4.43528703306e-07,1.9156777183e-06,1.26562390284e-06,7.01103032333e-06,6.98274742453e-06,2.88369012822e-06,2.44434809964e-06,0.962217694676,0.978930287297,0.95833162244,0.0131830375229
1050,149881.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.245,1.694,5.509,0.249,1.759,5.744,0.0,0.803054592298,0.460619664055,0.349424365974,-0.0344242841347,0.140179984309,-0.0809324710142,-0.420434315763,0.37229084383,0.355554228194,0.594680761938,0.444994866328,-0.0712446626236,0.40830434862,-0.53366808918,-0.340457378469,0.523496066809,0.391727927289,149881.0,149881.0,0.392940871994,0.919419109108,0.0163086763368,0.132081530597,0.694220050394,0.707540098444,0.54661550655,0.789878667661,0.278034491337,2.48057047199e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.049,0.087,0.0,0.0,0.0,0.018,0.049,0.087,0.019,0.049,0.089,0.0,0.0,0.0,0.019,0.049,0.089,149881.0,0.01,0.001,0.0,1.58896102062e-16,8.96244251985e-12,4.97233813173e-11,3.69636046053e-33,0.0,0.93911,0.0,8.77492479366e-32,0.0,6.25380760366,0.0,6.27019577445,0.0,1.77835405194,2.687e-30,0.0,0.00205346093257,2.316e-33,0.0,2.316e-33,2.45997304997e-08,5.75594546467e-08,1.02099086984e-09,4.6306569114e-07,2.43387160934e-06,2.48057047199e-06,9.77648624379e-07,1.41273671093e-06,4.97278314883e-07,0.961232471204,0.978284824347,0.957205490607,0.0135130504312
1074,98705.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.258,1.684,5.022,0.274,1.737,5.238,0.0,0.806359274745,0.299660609107,0.486843770427,0.151444233958,-0.00600221452779,0.0852548224371,-0.39697053686,0.289153754116,0.354465525786,0.428380297424,0.665117002042,0.0638570644979,0.425268154771,-0.317687860863,-0.602499280594,0.320862884941,0.498182015796,98705.0,98705.0,0.400014278395,0.891699015719,0.211805199289,0.140179461406,0.768897651254,0.623815774485,0.575850953774,0.639501314907,0.509346392222,2.72474994606e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.019,0.048,0.084,0.0,0.0,0.0,0.019,0.048,0.084,0.02,0.049,0.085,0.0,0.0,0.0,0.02,0.049,0.085,98705.0,0.01,0.001,0.0,7.80058744694e-15,8.54064439468e-12,4.95972980063e-11,7.03350772788e-33,0.0,0.85467,0.0,8.22887391854e-32,0.0,2.99853950407,0.0,3.1912416735,0.0,4.81864069283,9.303e-28,0.0,0.00205346093257,8.044e-31,0.0,8.044e-31,1.08028482055e-07,2.40813631715e-07,5.72004436001e-08,4.96755295431e-07,2.72474994606e-06,2.21062191451e-06,9.35618643909e-07,1.03903509946e-06,8.27564802397e-07,0.946927376599,0.969287122806,0.941196474702,0.0188919534479
1075,59776.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.245,1.68,4.997,0.253,1.738,5.193,0.0,0.783413264161,0.0687895081289,0.598767810169,0.144392625432,-0.0464708546742,0.0926375249498,-0.396027152254,0.126480680288,0.476499651351,0.335244976948,0.692201061005,0.0747803524844,0.463952950273,-0.0141570548931,-0.627292125449,0.27062184097,0.558769670931,59776.0,59776.0,0.399504629466,0.895091651247,0.198007542543,0.172928805083,0.838012191698,0.517524100828,0.320162785237,0.503744740877,0.802332242271,2.26575761834e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.048,0.083,0.0,0.0,0.0,0.018,0.048,0.083,0.019,0.049,0.085,0.0,0.0,0.0,0.019,0.049,0.085,59776.0,0.01,0.001,0.0,3.07963002486e-14,8.71307548348e-12,4.97241400664e-11,1.23865119305e-31,0.0,0.85035,0.0,5.38164282679e-32,0.0,5.52789229965,0.0,2.88167213361,0.0,5.40310528508,5.148e-25,0.0,0.00205346093257,4.848e-28,0.0,4.848e-28,5.23181015027e-07,1.17218906641e-06,2.59305598608e-07,4.67552574328e-07,2.26575761834e-06,1.39924476725e-06,8.36608495036e-07,1.31632141205e-06,2.09655213122e-06,0.945642650076,0.968493464957,0.940047012869,0.0193039942513
1076,139360.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.29,1.654,5.063,0.302,1.708,5.286,0.0,0.794751913712,0.176169920106,0.563346604616,-0.141096520163,-0.00811972696318,-0.0599423606276,-0.408608506965,0.148772388051,0.624892945739,0.347860604725,0.543888392998,-0.0696773631188,0.439272651275,-0.194477058101,-0.448507546323,0.404355274239,0.632219162846,139360.0,139360.0,0.400019118954,0.898353774792,0.181508125958,0.194417575526,0.540710233256,0.818434022984,0.489403967457,0.868813185195,0.0751492240089,2.76027541909e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.02,0.048,0.084,0.0,0.0,0.0,0.02,0.048,0.084,0.02,0.049,0.086,0.0,0.0,0.0,0.02,0.049,0.086,139360.0,0.01,0.001,0.0,7.52571638008e-16,8.5470805532e-12,4.9991060914e-11,3.20112222358e-31,0.0,0.86189,0.0,2.59282265673e-31,0.0,4.92532663237,0.0,5.91198922781,0.0,1.63067393421,1.895e-24,0.0,0.00205346093257,1.764e-27,0.0,1.764e-27,7.25645433286e-07,1.62963789295e-06,3.29260618967e-07,6.55698614294e-07,1.82361573907e-06,2.76027541909e-06,1.82390570363e-07,3.23788409828e-07,2.80065359922e-08,0.948063828272,0.969942025879,0.942794332307,0.018198361992
1077,122814.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.222,1.774,5.225,0.235,1.859,5.465,0.0,0.8007019832,0.576947638072,0.0564673670874,0.0407268973904,0.14546653672,-0.086723067849,-0.41978673665,0.513835239502,0.113377476745,0.734057481753,0.0231670699491,-0.0781318482895,0.411132525613,-0.622129676495,-0.00405208758338,0.661338087116,0.0208720244737,122814.0,122814.0,0.400006641184,0.900247074551,0.171900819578,0.403074991738,0.132744190494,0.905488559246,0.16019998412,0.752623052715,0.638666192631,2.62732801388e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.05,0.085,0.0,0.0,0.0,0.018,0.05,0.085,0.018,0.051,0.087,0.0,0.0,0.0,0.018,0.051,0.087,122814.0,0.01,0.001,0.0,7.15411835082e-17,8.67086293497e-12,5.07937425796e-11,1.33671665472e-31,0.0,0.88979,0.0,5.84524526801e-32,0.0,5.6419512426,0.0,5.95397230683,0.0,5.95103500031,6.633e-25,0.0,0.00205346093257,6.206e-28,0.0,6.206e-28,5.58156410357e-07,1.25617583268e-06,2.39864878516e-07,6.66533224091e-07,2.19508565609e-07,1.49733479165e-06,5.59241315531e-07,2.62732801388e-06,2.2295165865e-06,0.95321621998,0.973389301671,0.948707563434,0.0166321046396
1078,149608.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.272,1.666,5.29,0.283,1.749,5.511,0.0,0.817083676418,0.434406989264,0.348276660348,0.117996353911,-0.0918970169874,0.0869197352913,-0.40033761816,0.433739968227,0.271827301046,0.659471138633,0.367766402464,0.0734808210235,0.398935565946,-0.477593158457,-0.447077475275,0.557508378801,0.310904964303,149608.0,149608.0,0.400264824608,0.907196607818,0.129546844596,0.145004659922,0.720619925869,0.677997471265,0.331755373727,0.290944496093,0.897379335731,2.23695673363e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.019,0.048,0.086,0.0,0.0,0.0,0.019,0.048,0.086,0.02,0.049,0.088,0.0,0.0,0.0,0.02,0.049,0.088,149608.0,0.01,0.001,0.0,1.66861418093e-17,8.53876092578e-12,5.02566594845e-11,3.56841011027e-31,0.0,0.9011,0.0,1.50127413842e-31,0.0,5.24822716514,0.0,2.74237393629,0.0,1.92741577867,1.701e-24,0.0,0.00205346093257,1.569e-27,0.0,1.569e-27,7.0681009338e-07,1.60197868927e-06,2.287610894e-07,4.50125147497e-07,2.23695673363e-06,2.1046476156e-06,5.20576229824e-07,4.56537560077e-07,1.40812896584e-06,0.955450396273,0.974649295129,0.950709407876,0.0155721355859
1079,89237.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,600.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,0.236,1.745,5.384,0.245,1.804,5.612,0.0,0.789233472542,0.594130092529,0.0225683613568,-0.138980920318,0.06553572937,-0.0676874074949,-0.391197263301,0.619141216607,0.0745466084649,0.590246010168,0.324190870626,-0.0726830289889,0.462829146845,-0.506302672856,0.0355620969549,0.633808701728,0.348117549774,89237.0,89237.0,0.400194973274,0.908470011046,0.120524779182,0.620418102283,0.31749456408,0.717132191538,0.200683849977,0.627881800861,0.751990981665,2.75152276271e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.018,0.049,0.086,0.0,0.0,0.0,0.018,0.049,0.086,0.018,0.05,0.088,0.0,0.0,0.0,0.018,0.05,0.088,89237.0,0.01,0.001,0.0,1.76376541476e-12,8.95439664121e-12,4.88708728251e-11,1.55002152566e-31,0.0,0.91746,0.0,2.48204948422e-32,0.0,2.18422341129,0.0,3.40214112287,0.0,6.12254000375,8.92e-25,0.0,0.00205346093257,8.239e-28,0.0,8.239e-28,6.01343060938e-07,1.36508995289e-06,1.81103573189e-07,7.36032035859e-07,3.76659174698e-07,8.50768642912e-07,7.34298940788e-07,2.29740929012e-06,2.75152276271e-06,0.958039909537,0.976375267123,0.953819907806,0.014779623472
