Unnamed: 0,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbs
1187,111772.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.638,3.943,2.529,2.971,4.324,2.869,0.0,0.790570926993,0.320702356277,0.496794099773,-0.100918454607,0.123120656362,-0.0819296020502,-0.398995900906,0.275103336073,0.539146671552,0.652522938449,0.204799041018,-0.0852936868579,0.449235358964,-0.340541390036,-0.409897796795,0.679315971113,0.213208227994,111772.0,111772.0,0.431301659993,0.442600901338,0.786182752432,0.658820645724,0.385702439607,0.645901683578,0.373463847848,0.867654618397,0.328177113043,2.81221269337e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.134,0.164,0.131,0.0,0.0,0.0,0.134,0.164,0.131,0.142,0.171,0.14,0.0,0.0,0.0,0.142,0.171,0.14,111772.0,0.01,0.001,0.0,2.2499452761e-11,2.41963959005e-11,5.45019434268e-11,8.09942400334e-31,0.0,0.50986,0.0,2.82285798572e-30,0.0,4.12708404686,0.0,0.784054426491,0.0,3.70121731289,4.067e-23,0.0,0.0100479268724,3.784e-26,0.0,3.784e-26,1.32241488954e-06,1.35705951621e-06,2.41051652278e-06,1.73457995979e-06,1.01549902318e-06,1.70056619142e-06,1.21045834502e-06,2.81221269337e-06,1.06367651759e-06,0.949330191384,0.0194301868722
1189,45992.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.346,3.889,2.665,2.543,4.277,3.032,0.0,0.798912939715,0.57618625285,0.0885621889944,-0.147998018696,-0.000917564793249,-0.0716697843728,-0.427394427318,0.625514930204,0.149054530087,0.21363492481,0.594198101276,-0.0863953311626,0.408009077123,-0.496510677083,-0.0125342491643,0.257529169906,0.716284305654,45992.0,45992.0,0.43038832216,0.452720335008,0.780903445004,0.043554204847,0.727526925634,0.684695263397,0.363285417404,0.490066467688,0.792375266367,2.15458915459e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.126,0.163,0.135,0.0,0.0,0.0,0.126,0.163,0.135,0.131,0.171,0.144,0.0,0.0,0.0,0.131,0.171,0.144,45992.0,0.01,0.001,0.0,5.4034729468e-17,8.6091364459e-12,4.98993360534e-11,1.19125454938e-31,0.0,0.50252,0.0,4.90237521814e-31,0.0,0.850132092737,0.0,5.81312241814,0.0,4.22770207742,5.3e-24,0.0,0.0100479268724,5.183e-27,0.0,5.183e-27,7.92973923715e-07,8.34119798128e-07,1.43878455094e-06,1.28986865082e-07,2.15458915459e-06,2.02774211748e-06,6.33852282828e-07,8.55057027891e-07,1.38251866819e-06,0.944524572793,0.0213989977087
1190,64007.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.312,3.841,2.964,2.556,4.331,3.338,0.0,0.811875968956,0.394947954101,0.401415493061,-0.115334216523,0.102162346351,-0.0854071932273,-0.413475011697,0.385261734585,0.476037481738,0.47868767392,0.466437400654,-0.092990648473,0.392369948358,-0.432468506675,-0.347583684976,0.521191196336,0.507853199711,64007.0,64007.0,0.4300432463,0.459240818215,0.777277734917,0.623227210725,0.556843403457,0.549102238056,0.608523895068,0.72615311408,0.320000506317,3.30772573629e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.125,0.162,0.142,0.0,0.0,0.0,0.125,0.162,0.142,0.132,0.172,0.151,0.0,0.0,0.0,0.132,0.172,0.151,64007.0,0.01,0.001,0.0,6.15768837456e-11,6.22028191934e-11,7.87582492073e-11,3.46432302862e-30,0.0,0.49609,0.0,9.70809470444e-30,0.0,6.21232889231,0.0,4.24141130209,0.0,3.18034963991,1.508e-22,0.0,0.0100479268724,1.484e-25,0.0,1.484e-25,1.83006028554e-06,1.9543113167e-06,3.30772573629e-06,2.48765822439e-06,2.22268227135e-06,2.19178282819e-06,2.68688842962e-06,3.20627080739e-06,1.41293655823e-06,0.949987208176,0.0188366829768
1191,148806.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.604,3.74,2.679,2.869,4.161,2.998,0.0,0.782525947797,0.60126616824,0.045794999195,-0.123257011477,-0.094035435477,-0.0552188934075,-0.355340615773,0.598646222015,0.0882698880235,0.171197101675,0.689352305216,-0.0533787569184,0.505457980377,-0.519817451033,0.00166081812792,0.165492060987,0.666380053286,148806.0,148806.0,0.431386251608,0.464619406805,0.773327038674,0.413817757094,0.822607730882,0.389963312385,0.423719211107,0.548721849767,0.720670772078,2.29799665744e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.133,0.159,0.135,0.0,0.0,0.0,0.133,0.159,0.135,0.14,0.168,0.143,0.0,0.0,0.0,0.14,0.168,0.143,148806.0,0.01,0.001,0.0,1.17538823341e-11,1.45493435375e-11,5.04476225878e-11,3.22245034865e-31,0.0,0.48233,0.0,1.51454869394e-30,0.0,2.04733869831,0.0,2.51701106074,0.0,5.25850633292,1.863e-23,0.0,0.0100479268724,1.85e-26,0.0,1.85e-26,1.08832449299e-06,1.17216688863e-06,1.95099114574e-06,1.15602101329e-06,2.29799665744e-06,1.08938240518e-06,1.03289198054e-06,1.33760845228e-06,1.7567649556e-06,0.947621758622,0.0196053741451
1192,90888.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.482,3.658,2.91,2.801,4.113,3.23,0.0,0.821840052721,0.540497610014,0.0930704752957,-0.0810621083224,0.131179581243,-0.0808100815905,-0.410595703651,0.475613181234,0.136619764478,0.298883673691,0.700483112036,-0.0667902078897,0.380787204,-0.670371910522,-0.0702058656406,0.24702985454,0.578955147121,90888.0,90888.0,0.429452151628,0.468226111051,0.772227400701,0.410796870233,0.699742008594,0.584471601377,0.220533883311,0.857503656326,0.464814248598,2.43428781446e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.13,0.158,0.141,0.0,0.0,0.0,0.13,0.158,0.141,0.138,0.167,0.148,0.0,0.0,0.0,0.138,0.167,0.148,90888.0,0.01,0.001,0.0,6.18320396001e-12,1.05865609721e-11,5.09359466348e-11,3.60752577862e-31,0.0,0.47133,0.0,1.38085303238e-30,0.0,5.71337840534,0.0,0.66948689762,0.0,5.66101700855,1.562e-23,0.0,0.0100479268724,1.573e-26,0.0,1.573e-26,1.0367256065e-06,1.13032848274e-06,1.86420749625e-06,8.46651303541e-07,1.44216649796e-06,1.2045944822e-06,6.26053242873e-07,2.43428781446e-06,1.31951817698e-06,0.948393603461,0.0190397165796
1196,11254.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.318,4.066,3.216,2.584,4.617,3.529,0.0,0.837054502361,0.0803573756438,0.523218302903,-0.0241612218263,0.136166424365,-0.0825209141207,-0.387310318594,0.0362217084086,0.579620624063,0.665713250878,0.250469166662,-0.0799574836793,0.368954708229,-0.143551355699,-0.601586426013,0.64503352828,0.242688590146,11254.0,11254.0,0.4321121899,0.490253088411,0.756922033398,0.136097462741,0.710419750763,0.690493489007,0.399608362747,0.780788205461,0.480294633153,2.41455991878e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.126,0.166,0.148,0.0,0.0,0.0,0.126,0.166,0.148,0.133,0.177,0.155,0.0,0.0,0.0,0.133,0.177,0.155,11254.0,0.01,0.001,0.0,3.85534154387e-17,8.66860980731e-12,5.11938278621e-11,3.63325158862e-32,0.0,0.52639,0.0,1.06308013421e-31,0.0,5.18799294357,0.0,3.30021092796,0.0,4.39643118011,1.688e-24,0.0,0.0100479268724,1.724e-27,0.0,1.724e-27,5.98094053229e-07,6.78567889566e-07,1.04766904872e-06,4.62565234467e-07,2.41455991878e-06,2.34683495348e-06,5.70489028325e-07,1.11466912654e-06,6.85678389445e-07,0.959927767959,0.0151244801874
1226,18226.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.72,3.692,2.516,3.019,4.154,2.815,0.0,0.78453620311,0.297435251179,0.520850694449,-0.0551502889939,-0.147337086582,0.072129265504,-0.346978530938,0.333298052369,0.472449953258,0.696423579368,0.234735843407,0.0647422779079,0.504692630804,-0.230210931413,-0.50294453219,0.62510062458,0.210695798752,18226.0,18226.0,0.435954696877,0.436494609267,0.787029833203,0.106348186541,0.772378584901,0.626195963582,0.0998932576895,0.870999402355,0.481021182658,2.22350883889e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.136,0.158,0.131,0.0,0.0,0.0,0.136,0.158,0.131,0.143,0.168,0.138,0.0,0.0,0.0,0.143,0.168,0.138,18226.0,0.01,0.001,0.0,1.0134631204e-17,9.03404826883e-12,5.08809227463e-11,2.719285934e-31,0.0,0.47592,0.0,1.02643084775e-30,0.0,1.22019218423,0.0,5.68446629074,0.0,5.52455184185,1.244e-23,0.0,0.0100479268724,1.129e-26,0.0,1.129e-26,9.94114676767e-07,9.95345847885e-07,1.79467709339e-06,2.18966296022e-07,1.590293952e-06,1.28931028529e-06,2.55009981427e-07,2.22350883889e-06,1.2279627844e-06,0.945302626617,0.0204793923589
1229,148404.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.631,3.794,2.495,2.978,4.236,2.815,0.0,0.79752030718,0.046508679615,0.584733544794,0.118412925864,0.0765725991218,0.0421569605089,-0.501421666461,0.0743349085819,0.543516212321,0.268696353461,0.611282112474,0.0461467548939,0.32959208081,-0.0133293566606,-0.595659635088,0.294126156496,0.669134716423,148404.0,148404.0,0.435475878587,0.452230347795,0.778362686478,0.558209291751,0.786000376967,0.265717507911,0.114277208521,0.622956028792,0.773864655999,2.84586913051e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.134,0.161,0.13,0.0,0.0,0.0,0.134,0.161,0.13,0.142,0.17,0.138,0.0,0.0,0.0,0.142,0.17,0.138,148404.0,0.01,0.001,0.0,3.13120881583e-13,8.49958402023e-12,4.82569469495e-11,1.07971549107e-32,0.0,0.48967,0.0,1.80483764402e-32,0.0,0.0164679763364,0.0,0.174561566895,0.0,0.209126429426,8.27e-26,0.0,0.0100479268724,8.091e-29,0.0,8.091e-29,2.83582348063e-07,2.94492875953e-07,5.06870596352e-07,8.9958832438e-07,1.26668755344e-06,4.28219972746e-07,4.20251755305e-07,2.29090619176e-06,2.84586913051e-06,0.944876756942,0.0209715879543
1230,12283.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.645,3.937,2.76,2.849,4.372,3.053,0.0,0.827854318432,0.474923477608,0.259356923675,0.141333571499,0.0431708881086,0.0878936379055,-0.391242550608,0.494888623485,0.204799619591,0.0260126556304,0.742744695651,0.0771724081397,0.384584999559,-0.543103572458,-0.354065745735,0.0228396426061,0.652145003464,12283.0,12283.0,0.437353664644,0.457184841206,0.774405444838,0.0664255183935,0.63685187991,0.768119348514,0.307442079806,0.790340426,0.529944693902,2.39078534896e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.134,0.164,0.137,0.0,0.0,0.0,0.134,0.164,0.137,0.139,0.172,0.144,0.0,0.0,0.0,0.139,0.172,0.144,12283.0,0.01,0.001,0.0,1.19126140019e-16,8.57684145116e-12,4.85057136819e-11,5.39359161966e-33,0.0,0.50894,0.0,4.20265371643e-32,0.0,0.576279687731,0.0,6.18114542462,0.0,5.57280038965,2.437e-25,0.0,0.0100479268724,2.397e-28,0.0,2.397e-28,3.73147235425e-07,3.90067063262e-07,6.60717570698e-07,1.62959308244e-07,1.56236555339e-06,1.88439925966e-06,9.30014454372e-07,2.39078534896e-06,1.60308642739e-06,0.954423556695,0.0171766575486
1231,79004.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.699,3.841,2.978,3.005,4.249,3.379,0.0,0.804711553395,0.240481740606,0.518090010725,-0.135602142115,-0.0883325993566,0.0352515852545,-0.310194639737,0.285951113252,0.556618580563,0.70060022173,0.141787365903,0.0335520508218,0.503835476058,-0.201816265594,-0.491354439042,0.666823181866,0.134951573733,79004.0,79004.0,0.435057629213,0.465756023303,0.770581719236,0.208904399954,0.676765984904,0.705936791332,0.232928493308,0.857110116143,0.459463345448,1.97246637244e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.135,0.162,0.142,0.0,0.0,0.0,0.135,0.162,0.142,0.143,0.17,0.152,0.0,0.0,0.0,0.143,0.17,0.152,79004.0,0.01,0.001,0.0,1.35092096745e-16,8.88526273688e-12,4.79631042995e-11,8.36712399011e-32,0.0,0.49609,0.0,3.61999765572e-31,0.0,5.57830296307,0.0,0.396460843354,0.0,2.1055042003,2.842e-24,0.0,0.0100479268724,2.86e-27,0.0,2.86e-27,6.85962430013e-07,7.34365086566e-07,1.2149887122e-06,5.83702264883e-07,1.89095987577e-06,1.97246637244e-06,5.10508140042e-07,1.87852368333e-06,1.00700337074e-06,0.95813365753,0.0153927836514
1232,103174.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.638,3.869,2.998,2.91,4.365,3.311,0.0,0.834263659038,0.480482849569,0.232064702383,0.0404983326585,-0.132839141219,0.0568029338221,-0.266222700471,0.532125959441,0.216661067671,0.283837194036,0.717798922255,0.0456565661359,0.477303389514,-0.545541702672,-0.295916205825,0.228140181314,0.576946149804,103174.0,103174.0,0.433645596564,0.469858092848,0.768885472074,0.13644362003,0.797640736435,0.587496718401,0.509054364278,0.414082774477,0.754585389529,2.82739414661e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.134,0.162,0.143,0.0,0.0,0.0,0.134,0.162,0.143,0.141,0.172,0.15,0.0,0.0,0.0,0.141,0.172,0.15,103174.0,0.01,0.001,0.0,2.13050144654e-14,8.82440284296e-12,5.06025602625e-11,3.65613358386e-33,0.0,0.49976,0.0,1.07091108006e-31,0.0,0.255957899157,0.0,6.15062808757,0.0,4.57734131424,5.676e-26,0.0,0.0100479268724,5.736e-29,0.0,5.736e-29,2.57032263245e-07,2.78496288135e-07,4.55737068772e-07,4.83651191563e-07,2.82739414661e-06,2.08249742884e-06,8.3264742389e-07,6.77304782437e-07,1.23425634821e-06,0.957951022763,0.0155264888415
1267,81878.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.842,3.638,2.434,3.066,4.052,2.733,0.0,0.808955481401,0.565183169096,0.00860360787071,-0.0938436173325,0.131447205752,-0.0748642137227,-0.478763735012,0.596798208944,0.0614014715737,0.276209857118,0.573542071222,-0.0886845546934,0.320790764223,-0.563653065869,0.0533942106346,0.327199698793,0.679421056536,81878.0,81878.0,0.443243664757,0.436427464911,0.782985390364,0.195361735893,0.741846252576,0.641481043903,0.162699065089,0.635555595042,0.754717231704,2.18858985877e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.139,0.157,0.129,0.0,0.0,0.0,0.139,0.157,0.129,0.144,0.166,0.136,0.0,0.0,0.0,0.144,0.166,0.136,81878.0,0.01,0.001,0.0,3.4509173077e-17,8.66064775333e-12,5.0702002485e-11,1.2417329387e-31,0.0,0.46858,0.0,3.2501259967e-31,0.0,4.20067272531,0.0,3.55172017153,0.0,3.76552736714,4.932e-24,0.0,0.0100479268724,4.914e-27,0.0,4.914e-27,8.01978555722e-07,7.89645731718e-07,1.41668689807e-06,4.15720048473e-07,1.57861189486e-06,1.36503972718e-06,4.71807862503e-07,1.84303534034e-06,2.18858985877e-06,0.945152086309,0.0203973442051
1268,77013.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.488,3.964,2.298,2.822,4.515,2.59,0.0,0.830804093229,0.334163461549,0.418488120199,-0.14409915965,0.046930428072,-0.084295213959,-0.319751665096,0.325952092173,0.495285111303,0.519668825789,0.518695858095,-0.0759750682986,0.441186510721,-0.412269093706,-0.43781795386,0.468376230128,0.467499296747,77013.0,77013.0,0.440411672669,0.441728205329,0.781609717949,0.381730925251,0.872414240463,0.305245628542,0.804593414957,0.243372747187,0.541663311048,5.06900051074e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.13,0.164,0.125,0.0,0.0,0.0,0.13,0.164,0.125,0.139,0.175,0.133,0.0,0.0,0.0,0.139,0.175,0.133,77013.0,0.01,0.001,0.0,1.29476605495e-10,1.29766070805e-10,1.38789546831e-10,8.14239290048e-30,0.0,0.51261,0.0,2.89112497114e-29,0.0,2.93969188808,0.0,2.11864482485,0.0,1.23580878509,4.951e-22,0.0,0.0100479268724,4.546e-25,0.0,4.546e-25,2.52252645986e-06,2.53006710575e-06,4.47679141395e-06,2.21797646727e-06,5.06900051074e-06,1.77357289142e-06,5.01908435231e-06,1.51816846183e-06,3.37891635473e-06,0.940665505627,0.0234423751943
1269,69065.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.815,3.665,2.522,3.073,4.107,2.828,0.0,0.818483092486,0.0216105216184,0.551035614119,0.0641562298581,-0.147858522961,0.0951796554173,-0.37784435912,0.0870290356908,0.582684330214,0.610838140112,0.357709600555,0.0924687534133,0.411958044505,0.0392387942337,-0.58928598543,0.593440279919,0.347521334284,69065.0,69065.0,0.442717060702,0.446636086264,0.77750743444,0.371767658915,0.524476227633,0.765972254349,0.0705715423749,0.796331710324,0.60072911078,2.56805609237e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.138,0.158,0.131,0.0,0.0,0.0,0.138,0.158,0.131,0.145,0.167,0.139,0.0,0.0,0.0,0.145,0.167,0.139,69065.0,0.01,0.001,0.0,3.16809108819e-16,8.99107982702e-12,4.82337713902e-11,1.08017999935e-31,0.0,0.47225,0.0,3.42581986991e-31,0.0,5.43487753538,0.0,3.56096457409,0.0,3.61833670587,3.98e-24,0.0,0.0100479268724,3.743e-27,0.0,3.743e-27,7.59295758125e-07,7.66017205635e-07,1.33348847217e-06,6.03051886759e-07,8.50763564421e-07,1.24249918495e-06,2.2758315033e-07,2.56805609237e-06,1.93726563039e-06,0.947099246996,0.0196416301939
1270,17420.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.985,3.678,2.876,3.27,4.127,3.264,0.0,0.791433889314,0.013932885071,0.591893211192,0.151227741147,0.0151944203982,0.0283908944756,-0.51271842075,0.0334860419191,0.520038150604,0.615289182363,0.293550689174,0.0298033570569,0.330239211614,0.00783196865368,-0.614691767017,0.645900156862,0.308154997063,17420.0,17420.0,0.441072847612,0.453664208313,0.77436653414,0.469473900497,0.714521711781,0.51870317152,0.158645719534,0.684798085176,0.711254608571,2.5370920673e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.142,0.158,0.14,0.0,0.0,0.0,0.142,0.158,0.14,0.149,0.168,0.149,0.0,0.0,0.0,0.149,0.168,0.149,17420.0,0.01,0.001,0.0,1.1298404569e-13,9.00694267471e-12,4.93747708005e-11,5.45942594752e-32,0.0,0.47408,0.0,1.53846337793e-31,0.0,0.72399736436,0.0,2.81175731772,0.0,2.94144050051,2.052e-24,0.0,0.0100479268724,2.015e-27,0.0,2.015e-27,6.41034961543e-07,6.59334665247e-07,1.12542865452e-06,6.38607403361e-07,9.71936575222e-07,7.05572099171e-07,5.65899737858e-07,2.44271990461e-06,2.5370920673e-06,0.958842407811,0.0147367387265
1271,32605.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.57,4.236,2.808,2.801,4.63,3.053,0.0,0.793751549942,0.573864281179,0.144555916186,0.0377676478467,0.135334606155,-0.0342869956502,-0.48410566008,0.472573715655,0.14540254953,0.466366851042,0.550000230836,-0.0322574491589,0.365217805899,-0.622792513124,-0.132079678003,0.438761247569,0.517444125597,32605.0,32605.0,0.441401304864,0.45802360183,0.771608234942,0.66490736151,0.701125258993,0.257529749373,0.598645851164,0.551449359255,0.580970523402,5.85934410303e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.132,0.17,0.138,0.0,0.0,0.0,0.132,0.17,0.138,0.138,0.177,0.144,0.0,0.0,0.0,0.138,0.177,0.144,32605.0,0.01,0.001,0.0,2.35456867895e-10,2.35625994424e-10,2.40453198072e-10,2.54831057433e-29,0.0,0.54936,0.0,1.00548291866e-28,0.0,2.91983056522,0.0,2.01852900026,0.0,4.94329274281,1.529e-21,0.0,0.0100479268724,1.525e-24,0.0,1.525e-24,3.35185916325e-06,3.47808352594e-06,5.85934410303e-06,5.17343958969e-06,5.45523990586e-06,2.00375973865e-06,5.02868716039e-06,4.63223173952e-06,4.8802125763e-06,0.959739279312,0.0155281593103
1307,1498.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.032,3.699,2.169,3.386,4.113,2.38,0.0,0.808821288313,0.089408027184,0.563166573795,-0.105129428965,0.0980078648458,-0.0644383505419,-0.476003070912,0.0466469457224,0.583555592774,0.104563156363,0.644687718505,-0.0733559374041,0.331203571056,-0.14107518358,-0.558779330336,0.119033592394,0.733905687004,1498.0,1498.0,0.448274387977,0.412242148372,0.79316233155,0.278750695993,0.79318691332,0.5414356564,0.19157491607,0.385960183869,0.902404448127,2.38473117306e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.144,0.159,0.121,0.0,0.0,0.0,0.144,0.159,0.121,0.152,0.167,0.127,0.0,0.0,0.0,0.152,0.167,0.127,1498.0,0.01,0.001,0.0,3.0644831031e-14,8.6351066758e-12,4.89119010754e-11,1.91329791313e-32,0.0,0.47683,0.0,1.07309101363e-32,0.0,2.59029100615,0.0,3.07436407133,0.0,4.01967498093,1.805e-25,0.0,0.0100479268724,1.827e-28,0.0,1.827e-28,3.54751662173e-07,3.26236767647e-07,6.27686218612e-07,7.9370472976e-07,2.25849195621e-06,1.54166446048e-06,5.0626376596e-07,1.01995428318e-06,2.38473117306e-06,0.945338065693,0.0206147962214
1309,58661.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.869,3.733,2.312,3.23,4.147,2.645,0.0,0.7950406445,0.536609232924,0.244963084859,-0.0911000051725,-0.107957310303,-0.0264437473833,-0.322658766042,0.5384677902,0.267379045779,0.27068373821,0.678589159643,-0.0241803696624,0.512364842897,-0.497574647025,-0.207422211034,0.24751532968,0.620507240947,58661.0,58661.0,0.447118522717,0.423217556714,0.788017719555,0.365773465291,0.494868772475,0.788235161686,0.0819330787126,0.841472477894,0.534051532682,2.69289301383e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.14,0.159,0.125,0.0,0.0,0.0,0.14,0.159,0.125,0.148,0.168,0.134,0.0,0.0,0.0,0.148,0.168,0.134,58661.0,0.01,0.001,0.0,5.32954639538e-15,8.81954851586e-12,4.90309173841e-11,6.54721490841e-32,0.0,0.48142,0.0,2.51758049452e-31,0.0,0.698592930052,0.0,2.7603813801,0.0,3.68271445691,2.632e-24,0.0,0.0100479268724,2.625e-27,0.0,2.625e-27,6.91408918508e-07,6.54449275336e-07,1.21856387414e-06,6.85638594687e-07,9.27626418841e-07,1.47753869492e-06,2.62203483849e-07,2.69289301383e-06,1.70907983228e-06,0.945144953892,0.0206888499255
