Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdbQ
395,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.787,4.614,1.9,4.268,5.415,2.294,0.0,0.818835982235,0.545805961608,0.0966091881103,-0.144972376706,0.0354000174524,-0.034186194651,-0.267725349233,0.574182215285,0.12513304996,0.756595324549,0.09682179404,-0.0282008979417,0.505832763892,-0.583423517136,-0.0838809880526,0.624131107561,0.0798702973565,0.418445090078,0.346565971898,0.839521133571,0.0483785353947,0.862350390617,0.503995358229,0.680658081897,0.602406718775,0.416906129391,2.66681202042e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.216,0.239,0.153,0.0,0.0,0.0,0.216,0.239,0.153,0.229,0.258,0.168,0.0,0.0,0.0,0.229,0.258,0.168,148024.0,0.01,0.001,2.73601258055e-12,9.25652885686e-12,4.89979293917e-11,1.16915507229e-31,0.0,0.58354,0.0,7.19097879594e-31,0.0,2.17557987108,0.0,5.74051021495,0.0,1.48618440108,1.251e-23,0.0,0.0182304231895,1.278e-26,0.0,1.278e-26,8.7854066104e-07,7.27627842375e-07,1.76260510431e-06,1.49610252543e-07,2.66681202042e-06,1.55860180987e-06,8.61050957807e-07,7.62060858434e-07,5.2739757534e-07,0.956401656717
396,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.627,4.552,2.393,4.071,5.354,2.862,0.0,0.788774724284,0.206401557863,0.559776461737,-0.142693690641,-0.0390083937018,-0.0412385121991,-0.330603461372,0.177059354093,0.570361054876,0.528626257902,0.502884945197,-0.0377370634344,0.51518063319,-0.211978515523,-0.492394223121,0.483742054788,0.460186366218,0.417019778292,0.353249655026,0.837442049181,0.121690668995,0.812951642458,0.569474326115,0.137307125118,0.844880080509,0.517034237697,2.50210112252e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.212,0.237,0.172,0.0,0.0,0.0,0.212,0.237,0.172,0.224,0.257,0.188,0.0,0.0,0.0,0.224,0.257,0.188,76745.0,0.01,0.001,8.0524948237e-17,8.65600730876e-12,5.1258313557e-11,1.23101897496e-31,0.0,0.5753,0.0,6.70137968668e-31,0.0,1.48829804005,0.0,2.59572593509,0.0,0.548563895844,1.508e-23,0.0,0.0182304231895,1.54e-26,0.0,1.54e-26,9.17252517196e-07,7.76987452726e-07,1.84198895976e-06,1.9981895602e-07,1.33488582019e-06,9.35090309425e-07,4.06633225014e-07,2.50210112252e-06,1.531190019e-06,0.958868639467
405,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.49,3.812,1.764,4.947,4.355,2.048,0.0,0.818069489547,0.384867597906,0.404367109189,0.0658908167499,-0.121593106829,0.0874988689163,-0.344138040476,0.409804179485,0.343961056738,0.61432594031,0.458549803209,0.0715730698331,0.446713065605,-0.400505980039,-0.491640579047,0.502511563528,0.375088472497,0.42448041929,0.307097277243,0.851767360228,0.559695531759,0.452909675811,0.693983960396,0.13546380227,0.776155717325,0.615818041907,3.02306971413e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.235,0.217,0.148,0.0,0.0,0.0,0.235,0.217,0.148,0.247,0.232,0.159,0.0,0.0,0.0,0.247,0.232,0.159,34424.0,0.01,0.001,1.8247030393e-16,8.63252437246e-12,5.07777076688e-11,9.53226577154e-34,0.0,0.73508,0.0,3.23497678037e-33,0.0,0.0452676447212,0.0,3.11632535811,0.0,0.042888419067,9.43e-29,0.0,0.0182304231895,8.895e-32,0.0,8.895e-32,4.6692743771e-08,3.37806264493e-08,9.36942042466e-08,8.35109758873e-07,6.75776862053e-07,1.03547865749e-06,5.27621595592e-07,3.02306971413e-06,2.39856620308e-06,0.953467856903
406,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.367,4.022,1.591,4.885,4.688,2.011,0.0,0.804105940656,0.475159675637,0.325713430082,-0.145085707781,-0.0223118289647,-0.0855158238813,-0.341310424459,0.415002180507,0.35875388627,0.158845103084,0.74164095795,-0.0715925286776,0.473795719758,-0.527023148253,-0.299081066901,0.132982670127,0.620890370234,0.423946790012,0.314189867507,0.849443256725,0.720194119425,0.477477034073,0.50332505628,0.510431154149,0.848583026881,0.139164950197,4.38627064546e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.232,0.223,0.14,0.0,0.0,0.0,0.232,0.223,0.14,0.245,0.24,0.157,0.0,0.0,0.0,0.245,0.24,0.157,100927.0,0.01,0.001,8.53779451927e-11,8.58383149294e-11,9.94298512719e-11,2.80293023229e-30,0.0,0.71374,0.0,8.14303051578e-30,0.0,1.82205088938,0.0,2.33101345531,0.0,3.85770362534,3.226e-22,0.0,0.0182304231895,3.158e-25,0.0,3.158e-25,2.00561906947e-06,1.48637801855e-06,4.01856939187e-06,3.42796301531e-06,2.27268394634e-06,2.39571475394e-06,2.63838554042e-06,4.38627064546e-06,7.19334604382e-07,0.952546282947
407,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.367,4.157,1.727,4.934,4.712,2.233,0.0,0.827510552469,0.533618691295,0.100872240185,0.142303135934,-0.00721016761992,0.0711676597078,-0.416503924281,0.516173293256,0.05004220869,0.479733681992,0.567781778778,0.0625766827271,0.364376302197,-0.640030296389,-0.162782099272,0.421822812985,0.499242217247,0.424344693783,0.324247387864,0.845455624099,0.168676037108,0.761047371138,0.626382705213,0.554117170128,0.57364762455,0.603226793684,2.66858487355e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.232,0.226,0.146,0.0,0.0,0.0,0.232,0.226,0.146,0.247,0.241,0.166,0.0,0.0,0.0,0.247,0.241,0.166,33083.0,0.01,0.001,4.17116755173e-17,8.90764207078e-12,4.92839380328e-11,1.68996075328e-32,0.0,0.71374,0.0,7.73179431967e-32,0.0,4.0593149669,0.0,0.167242008931,0.0,1.543274524,1.741e-24,0.0,0.0182304231895,1.744e-27,0.0,1.744e-27,5.44093221504e-07,4.15748820268e-07,1.08404012326e-06,5.9145637739e-07,2.66858487355e-06,2.1963881298e-06,5.55954426535e-07,5.75549637031e-07,6.0522688022e-07,0.956957591669
408,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,4.096,4.12,1.801,4.7,4.873,2.22,0.0,0.780698311055,0.0360809993575,0.602859964389,0.148471719866,-0.0610272098256,0.0851028205751,-0.454575502741,0.0962517010339,0.506257855078,0.517773473189,0.502461786526,0.0794478148041,0.412694577232,0.0252108994916,-0.607503933805,0.48336789228,0.469073653403,0.424292927681,0.33047167686,0.84306819553,0.190537909724,0.807580454864,0.558130015212,0.280391345214,0.638011750293,0.717162255015,2.37368251901e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.225,0.225,0.149,0.0,0.0,0.0,0.225,0.225,0.149,0.241,0.245,0.166,0.0,0.0,0.0,0.241,0.245,0.166,41538.0,0.01,0.001,8.95690805645e-14,8.5855003684e-12,4.90497044494e-11,7.05682521249e-32,0.0,0.51771,0.0,3.01008478605e-31,0.0,2.05270564827,0.0,2.74061210312,0.0,4.19216597793,6.507e-24,0.0,0.0182304231895,6.504e-27,0.0,6.504e-27,7.56466986591e-07,5.89194156297e-07,1.50309660085e-06,5.60038944476e-07,2.37368251901e-06,1.64048479934e-06,5.04065632222e-07,1.14696762852e-06,1.28925821588e-06,0.951004702169
409,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.836,4.318,2.146,4.466,5.033,2.529,0.0,0.822492267829,0.0937135128813,0.538030872891,-0.0939354455343,-0.128152872592,-0.00112444760313,-0.273704240274,0.106496705283,0.615773229436,0.425447601393,0.594609825529,-0.00102036768101,0.498588159391,-0.0963957332817,-0.549481757293,0.386067773384,0.539572183796,0.422984730932,0.338409322278,0.840573047387,0.075352569991,0.875004704532,0.478214133253,0.147225484413,0.740063705178,0.656224328273,2.38316025849e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.218,0.231,0.163,0.0,0.0,0.0,0.218,0.231,0.163,0.235,0.249,0.177,0.0,0.0,0.0,0.235,0.249,0.177,72142.0,0.01,0.001,2.80880950233e-16,8.59774014216e-12,5.01253654221e-11,1.05508884236e-31,0.0,0.54402,0.0,6.46648910806e-31,0.0,1.27500724601,0.0,5.73858721738,0.0,4.14624269232,1.378e-23,0.0,0.0182304231895,1.404e-26,0.0,1.404e-26,9.09628020836e-07,7.27748733101e-07,1.80765106054e-06,2.05230039619e-07,2.38316025849e-06,1.30246261707e-06,2.61714121525e-07,1.31556790758e-06,1.16653155723e-06,0.954506486462
420,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.7,3.664,1.246,5.292,4.342,1.542,0.0,0.805939207733,0.486745430937,0.302686147845,-0.10921687177,-0.0999682435809,-0.0229158792184,-0.336266456469,0.537870516544,0.353670667775,0.360659706448,0.584753516507,-0.0237281297016,0.486105649045,-0.439234740873,-0.253269007112,0.373443244799,0.60548003203,0.430898064844,0.282474375222,0.857050223182,0.197271740594,0.896488834553,0.396726139653,0.134659862358,0.718967131808,0.681874610797,2.12021669265e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.241,0.213,0.124,0.0,0.0,0.0,0.241,0.213,0.124,0.256,0.231,0.138,0.0,0.0,0.0,0.256,0.231,0.138,96962.0,0.01,0.001,3.07101170546e-14,8.87733391578e-12,4.95899072931e-11,5.05628495844e-32,0.0,0.7714,0.0,3.01323492733e-31,0.0,2.13114344462,0.0,5.79127221434,0.0,2.62032281991,9.58e-24,0.0,0.0182304231895,8.545e-27,0.0,8.545e-27,8.46177988473e-07,5.54710308822e-07,1.68303618197e-06,3.65944298649e-07,1.66301050936e-06,7.35937486504e-07,3.97108679063e-07,2.12021669265e-06,2.0108317448e-06,0.949116379371
421,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.293,3.553,1.591,5.119,4.182,1.912,0.0,0.801455082104,0.577146986124,0.0186082797796,0.155479632999,-0.00713606496237,0.0131449033107,-0.523407897476,0.554310481257,0.00839618920068,0.642766320404,0.0734318466782,0.0151672714438,0.288636604788,-0.59859036818,-0.0302333231471,0.741657129461,0.0847294745999,0.43147275715,0.291972929339,0.853570775256,0.655029129995,0.528268207455,0.540249516289,0.581131015894,0.809464117163,0.0839915792906,4.135200942e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.23,0.209,0.14,0.0,0.0,0.0,0.23,0.209,0.14,0.251,0.227,0.154,0.0,0.0,0.0,0.251,0.227,0.154,43047.0,0.01,0.001,8.29411607933e-11,8.33689837063e-11,9.71834728948e-11,2.47621845601e-30,0.0,0.70094,0.0,6.16184526625e-30,0.0,0.935571918064,0.0,5.57032500035,0.0,2.34138237572,2.97e-22,0.0,0.0182304231895,2.672e-25,0.0,2.672e-25,1.99939141222e-06,1.35296645697e-06,3.95534144274e-06,3.09463426347e-06,2.49576212756e-06,2.55236689083e-06,2.96874620307e-06,4.135200942e-06,4.29076534016e-07,0.940131252018
422,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.305,4.12,1.665,4.984,4.589,1.998,0.0,0.827531548558,0.308883977583,0.441797410125,-0.0604906507332,-0.144700221539,0.0240309316265,-0.282148994923,0.376899365453,0.511760152261,0.434749228371,0.57171319934,0.0226811495278,0.484243286568,-0.304461041191,-0.461256572935,0.410330003391,0.539600909478,0.429872557652,0.301251261192,0.851150551787,0.0236681151873,0.855725515285,0.516888443296,0.2996146717,0.816389837643,0.493698978625,2.58652662418e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.23,0.225,0.143,0.0,0.0,0.0,0.23,0.225,0.143,0.248,0.238,0.157,0.0,0.0,0.0,0.248,0.238,0.157,56677.0,0.01,0.001,5.0020002678e-13,8.74568157451e-12,4.91082683965e-11,1.16112225648e-31,0.0,0.70308,0.0,7.78707791979e-31,0.0,1.31555577387,0.0,5.67888402872,0.0,1.62732431681,1.712e-23,0.0,0.0182304231895,1.663e-26,0.0,1.663e-26,9.76191722189e-07,6.84107376104e-07,1.93286616743e-06,7.15395404046e-08,2.58652662418e-06,1.56235346081e-06,1.84483097611e-07,5.02679409031e-07,3.03987506178e-07,0.954082365655
424,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.207,4.046,1.801,4.823,4.626,2.208,0.0,0.830521712269,0.525824304432,0.110133360216,-0.142661510664,0.0355080647196,-0.0277126131387,-0.328690116675,0.659349057305,0.15641524264,0.653927804683,0.0660782644776,-0.0311671157976,0.447724373489,-0.495239434334,-0.0831290503809,0.735442865308,0.0743152192244,0.429786409766,0.316487214205,0.845647376408,0.591749402142,0.68126794808,0.430936918799,0.675798704169,0.666604109857,0.314539460426,5.80276140013e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.228,0.223,0.149,0.0,0.0,0.0,0.228,0.223,0.149,0.244,0.239,0.165,0.0,0.0,0.0,0.244,0.239,0.165,141854.0,0.01,0.001,1.9054274622e-10,1.90739444866e-10,1.97351743373e-10,1.16814744481e-29,0.0,0.68602,0.0,3.52265022177e-29,0.0,0.931105980036,0.0,2.11164299391,0.0,6.042602341,1.428e-21,0.0,0.0182304231895,1.389e-24,0.0,1.389e-24,2.94915831169e-06,2.17170873045e-06,5.80276140013e-06,4.13637804284e-06,4.76212020076e-06,3.01228527197e-06,5.12785736351e-06,5.05809018601e-06,2.38667739123e-06,0.952142371526
438,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.663,3.577,1.443,5.452,4.046,1.715,0.0,0.814465078409,0.417026902357,0.376276964449,-0.107235768512,-0.0982412069337,0.038701374188,-0.366762585079,0.518974051462,0.432313591469,0.62357346628,0.137529758651,0.0458012764674,0.445574111623,-0.332792986135,-0.342817633233,0.737970196823,0.162760073269,0.435169111186,0.264355622601,0.860664829924,0.177987288081,0.600056234668,0.779905789514,0.242554454346,0.897026242141,0.369474298954,2.33656384678e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.24,0.21,0.133,0.0,0.0,0.0,0.24,0.21,0.133,0.259,0.223,0.145,0.0,0.0,0.0,0.259,0.223,0.145,70980.0,0.01,0.001,1.99055470113e-15,8.91700171575e-12,5.04359015103e-11,3.19705263989e-32,0.0,0.76499,0.0,2.21205718044e-31,0.0,0.688891737755,0.0,5.89629667699,0.0,2.0257302385,3.938e-24,0.0,0.0182304231895,3.438e-27,0.0,3.438e-27,6.84317275361e-07,4.15707628907e-07,1.35342283327e-06,5.33242178875e-07,1.79774239763e-06,2.33656384678e-06,4.97342126175e-07,1.83929394208e-06,7.57583009163e-07,0.948857622884
439,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.614,3.614,1.147,5.267,4.355,1.456,0.0,0.810625047366,0.240835773112,0.510507170761,0.14224453516,0.0635144376512,0.00467263487865,-0.4992667382,0.228042032945,0.475761941872,0.611977135273,0.312797510202,0.00482360249129,0.305899748367,-0.267823175578,-0.575585537944,0.63174943281,0.322903648298,0.43565096096,0.273735648848,0.857482964708,0.291729223479,0.305802738973,0.906299478652,0.20900330997,0.732685472904,0.64768017896,2.73074111241e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.239,0.211,0.119,0.0,0.0,0.0,0.239,0.211,0.119,0.255,0.232,0.134,0.0,0.0,0.0,0.255,0.232,0.134,115895.0,0.01,0.001,2.70498436766e-15,9.01917746867e-12,4.94085852187e-11,2.72545598135e-32,0.0,0.75644,0.0,6.57113080652e-32,0.0,1.17451589572,0.0,2.91526874237,0.0,3.29948780331,3.568e-24,0.0,0.0182304231895,3.113e-27,0.0,3.113e-27,6.68389377066e-07,4.19973823565e-07,1.31557727627e-06,2.21897112702e-07,2.32601808023e-07,6.8935581824e-07,7.78961713139e-07,2.73074111241e-06,2.41392378829e-06,0.944550793034
440,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.552,3.824,1.567,5.107,4.429,1.813,0.0,0.825486750651,0.315505440697,0.440937199643,0.146975485455,-0.0547771305983,0.0967505176262,-0.3275157169,0.375144845257,0.415082794548,0.0691856639986,0.75203640548,0.0815342070542,0.44192373788,-0.319913974153,-0.539127416063,0.0583045795728,0.633760867654,0.435743102771,0.282787169679,0.854493630785,0.195295805864,0.817852903233,0.541272737985,0.381553648965,0.310348055379,0.870689897429,2.77193858264e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.237,0.217,0.139,0.0,0.0,0.0,0.237,0.217,0.139,0.251,0.234,0.15,0.0,0.0,0.0,0.251,0.234,0.15,107915.0,0.01,0.001,5.46986981233e-18,8.85737482032e-12,5.00596717842e-11,4.07690300308e-33,0.0,0.74576,0.0,6.50590196186e-32,0.0,2.76299640994,0.0,6.18021566322,0.0,1.91976452238,1.112e-25,0.0,0.0182304231895,9.841e-29,0.0,9.841e-29,2.80902902719e-07,1.82299470283e-07,5.50851498775e-07,6.61913624274e-07,2.77193858264e-06,1.83452889905e-06,7.33541727518e-07,5.96648071096e-07,1.67391236652e-06,0.952602785037
441,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.922,3.738,1.295,5.564,4.404,1.616,0.0,0.813469260285,0.556318334846,0.0706138212454,0.0324814402629,-0.150785666336,0.0751565076944,-0.391709011912,0.647091272209,0.0299092797582,0.512291022174,0.398562138635,0.0862555727884,0.414419217788,-0.500652386012,-0.123487276101,0.587945833402,0.45742154092,0.436152202014,0.29177748153,0.851256223443,0.209167451102,0.758577361618,0.61709753187,0.165822273435,0.513804734125,0.841728975873,2.28396129179e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.246,0.215,0.126,0.0,0.0,0.0,0.246,0.215,0.126,0.262,0.233,0.141,0.0,0.0,0.0,0.262,0.233,0.141,121638.0,0.01,0.001,1.55472047785e-14,8.75849623457e-12,4.90748247708e-11,1.2505219904e-32,0.0,0.8099,0.0,1.20991109986e-31,0.0,4.2441018202,0.0,0.308317792711,0.0,5.23277150066,4.398e-24,0.0,0.0182304231895,3.983e-27,0.0,3.983e-27,7.05040586151e-07,4.716586679e-07,1.37605676177e-06,6.29771445856e-07,2.28396129179e-06,1.85798699957e-06,3.09089874062e-07,9.5772321337e-07,1.56896837654e-06,0.956433631338
442,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.564,3.849,1.456,5.255,4.577,1.715,0.0,0.789471490189,0.595365740389,0.0423744351678,-0.133813510151,-0.0507223135756,-0.0199677077774,-0.348484231889,0.62077726924,0.0593176389082,0.572359551766,0.402096473476,-0.0199874326402,0.504475271431,-0.504410968202,-0.0207513199976,0.572924950346,0.402493679698,0.434871085501,0.299988842383,0.849054670467,0.13040666916,0.766305571726,0.629102433138,0.63867386936,0.475588088533,0.604906322204,2.545517863e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.237,0.218,0.134,0.0,0.0,0.0,0.237,0.218,0.134,0.255,0.238,0.145,0.0,0.0,0.0,0.255,0.238,0.145,118767.0,0.01,0.001,2.88696189993e-12,9.00603258697e-12,4.95153054587e-11,2.69129896234e-32,0.0,0.7479,0.0,3.26999889772e-31,0.0,2.76247805254,0.0,2.76241521083,0.0,4.6184467357,3.731e-24,0.0,0.0182304231895,3.547e-27,0.0,3.547e-27,6.74719897896e-07,4.65444698098e-07,1.31734231055e-06,4.33185556842e-07,2.545517863e-06,2.0897557584e-06,1.00869163478e-06,7.51121581015e-07,9.55360750311e-07,0.952053822659
443,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,4.108,4.12,1.53,4.614,4.737,1.875,0.0,0.81042788901,0.41101923161,0.385286602662,-0.114043013097,-0.113217723585,0.0226675812028,-0.287033318232,0.460397675076,0.409975705604,0.625420273416,0.38197046769,0.0204502840856,0.509790621317,-0.391457821769,-0.386435118009,0.564242922516,0.344606886226,0.433812879679,0.306101927199,0.847412529757,0.0202747607116,0.8586317031,0.51219189032,0.466447739754,0.847629310875,0.252885463053,2.6447681852e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.225,0.225,0.137,0.0,0.0,0.0,0.225,0.225,0.137,0.239,0.242,0.152,0.0,0.0,0.0,0.239,0.242,0.152,129841.0,0.01,0.001,5.11462583449e-16,8.91338870569e-12,4.97118543679e-11,1.16844530872e-31,0.0,0.51771,0.0,7.29170167935e-31,0.0,5.01927313936,0.0,3.71580489878,0.0,1.49813884052,1.55e-23,0.0,0.0182304231895,1.512e-26,0.0,1.512e-26,9.60851075515e-07,6.77984402362e-07,1.87693191872e-06,6.24505732772e-08,2.6447681852e-06,1.57765991093e-06,2.8060853574e-07,5.09922118821e-07,1.52132411521e-07,0.947647078666
457,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.984,3.75,1.209,5.712,4.466,1.48,0.0,0.807662319416,0.462783490147,0.332730673749,-0.137556078017,-0.0623028345207,0.00776210097338,-0.313032630252,0.515447885399,0.363848447963,0.669784213133,0.235089800663,0.00752303908398,0.499575123344,-0.424241339364,-0.311558678775,0.649155793065,0.227849362524,0.442479434512,0.26320262679,0.857284274488,0.178010506923,0.926197056213,0.332372189703,0.118678204313,0.745360626406,0.656012972756,2.21437125819e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.248,0.215,0.122,0.0,0.0,0.0,0.248,0.215,0.122,0.265,0.235,0.135,0.0,0.0,0.0,0.265,0.235,0.135,50401.0,0.01,0.001,1.20444439463e-15,8.51340184639e-12,4.91291508784e-11,4.37713669474e-32,0.0,0.82061,0.0,2.73949165895e-31,0.0,2.09454168168,0.0,2.65538724655,0.0,0.506247199248,9.218e-24,0.0,0.0182304231895,7.886e-27,0.0,7.886e-27,8.6072911221e-07,5.11992525795e-07,1.66762447006e-06,3.17858407741e-07,1.65383227446e-06,5.93489096921e-07,3.52577792942e-07,2.21437125819e-06,1.94893078653e-06,0.957305916631
459,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,400.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,4.786,3.96,1.357,5.514,4.626,1.554,0.0,0.787701412045,0.569757936327,0.177282836523,-0.13020674751,0.0807426667365,-0.0534498318291,-0.355297117587,0.571922361835,0.220360555376,0.699735422245,0.0749896675204,-0.0526900738875,0.49765180125,-0.504968890847,-0.115321926841,0.689789094522,0.0739237334756,0.440772610489,0.283076486731,0.851814069209,0.112780483835,0.800882709349,0.588104963702,0.490766082548,0.149943785854,0.858292207412,2.67808328909e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.243,0.221,0.129,0.0,0.0,0.0,0.243,0.221,0.129,0.261,0.239,0.138,0.0,0.0,0.0,0.261,0.239,0.138,72331.0,0.01,0.001,1.14454218929e-13,8.5650711053e-12,5.09537955273e-11,3.09655748055e-33,0.0,0.78637,0.0,9.62902010963e-32,0.0,2.88344758387,0.0,2.98585737968,0.0,1.17098728631,1.312e-25,0.0,0.0182304231895,1.139e-28,0.0,1.139e-28,2.96143824663e-07,1.90191839188e-07,5.72312050146e-07,3.7712829303e-07,2.67808328909e-06,1.96657270426e-06,1.00852571068e-06,3.08134911046e-07,1.76379295398e-06,0.958232322392
