Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb450,CL450
1474,10730.0,10730.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.209,4.678,3.916,3.529,5.133,4.426,0.0,0.792535355149,0.511696722207,0.293341526009,0.133543202454,-0.0785565879957,0.0894821909039,-0.41731227922,0.462666034599,0.188473010198,0.575929763068,0.486380891885,0.0757967811721,0.428935843601,-0.520190454778,-0.363231564177,0.487847042868,0.411993779501,10730.0,10730.0,0.465692282496,0.505354237671,0.726462519674,0.287199882679,0.739110171142,0.60928842292,0.834801962847,0.447375478795,0.320875152979,6.38359127414e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.148,0.178,0.163,0.0,0.0,0.0,0.148,0.178,0.163,0.155,0.187,0.173,0.0,0.0,0.0,0.155,0.187,0.173,10730.0,0.01,0.001,0.0,1.9462197872e-10,1.94809560627e-10,2.0047655631e-10,3.21712168481e-29,0.0,0.60918,0.0,6.06716155015e-29,0.0,5.1628350544,0.0,0.0135531904908,0.0,4.37320136943,1.011e-21,0.0,0.0100479268724,1.035e-24,0.0,1.035e-24,3.18895578654e-06,3.46055191603e-06,4.97465159483e-06,2.05476627548e-06,5.2879501181e-06,4.35914280946e-06,6.38359127414e-06,3.42100561546e-06,2.45367873796e-06,0.988705635848,0.995585827719
1475,52897.0,52897.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.937,4.63,3.678,3.284,5.045,4.073,0.0,0.829791302391,0.338804803112,0.415490398062,-0.131837715066,0.0815122436779,-0.0695845496653,-0.275923668784,0.334547047781,0.481408766709,0.740854732743,0.162733698361,-0.058065397002,0.47654897293,-0.412178025984,-0.446107813829,0.618212295466,0.135794466536,52897.0,52897.0,0.462520889577,0.509786269183,0.725391195464,0.647466983922,0.370392479697,0.666029966079,0.603278446581,0.777482533546,0.17769644319,8.51788582424e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.141,0.177,0.158,0.0,0.0,0.0,0.141,0.177,0.158,0.149,0.185,0.166,0.0,0.0,0.0,0.149,0.185,0.166,52897.0,0.01,0.001,0.0,3.99195136829e-10,3.99291608853e-10,4.02397257254e-10,1.47851721545e-28,0.0,0.60274,0.0,2.83725063489e-28,0.0,5.61767117075,0.0,0.141612940285,0.0,5.52616230123,4.247e-21,0.0,0.0100479268724,4.478e-24,0.0,4.478e-24,4.53483056628e-06,4.99824852856e-06,7.1121677741e-06,6.55953715952e-06,3.75247432612e-06,6.74760014075e-06,6.60935353077e-06,8.51788582424e-06,1.94679359235e-06,0.985051830815,0.993875497792
1476,83643.0,83643.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.924,5.093,3.719,3.155,5.521,4.134,0.0,0.834081070842,0.148100775859,0.511946973982,-0.0553121959392,0.131247035261,-0.0837910665066,-0.369737726533,0.116716658513,0.596117747552,0.675173150755,0.177299576791,-0.0842307055514,0.391774203155,-0.214712877107,-0.54853959666,0.678715682094,0.178229840838,83643.0,83643.0,0.462872602022,0.514464629262,0.721855317592,0.54615913396,0.578287011569,0.606048127333,0.497662060737,0.749737460694,0.436149301656,2.3413470367e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.141,0.186,0.159,0.0,0.0,0.0,0.141,0.186,0.159,0.146,0.194,0.168,0.0,0.0,0.0,0.146,0.194,0.168,83643.0,0.01,0.001,0.0,2.79369403866e-11,2.91923001881e-11,5.72776399772e-11,1.38797328296e-30,0.0,0.66542,0.0,3.82839956969e-30,0.0,2.80094455736,0.0,2.3552683233,0.0,2.08428233409,4.859e-23,0.0,0.0100479268724,5.081e-26,0.0,5.081e-26,1.48415946278e-06,1.64958466855e-06,2.3145643006e-06,1.72909262138e-06,1.83080670554e-06,1.91869599905e-06,1.55414348658e-06,2.3413470367e-06,1.36204595412e-06,0.988271467824,0.995284128238
1477,95995.0,95995.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.06,4.875,3.733,3.352,5.453,4.134,0.0,0.822070601282,0.510752959564,0.206255862166,-0.131212831899,0.0597750188039,-0.0414890802954,-0.307657178039,0.56810612275,0.25939746013,0.714838686431,0.0509878453208,-0.0395036981398,0.475673313693,-0.52272036013,-0.182542459983,0.680631421242,0.0485479175728,95995.0,95995.0,0.463431753381,0.519859808288,0.717618833145,0.481868896458,0.842922112656,0.239342178942,0.432918498576,0.590683188452,0.680936813861,2.15521869167e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.144,0.182,0.159,0.0,0.0,0.0,0.144,0.182,0.159,0.151,0.193,0.168,0.0,0.0,0.0,0.151,0.193,0.168,95995.0,0.01,0.001,0.0,1.72697712293e-11,1.93259551757e-11,5.26565079311e-11,9.34572596518e-31,0.0,0.63591,0.0,2.38655181972e-30,0.0,2.83273915036,0.0,2.3797423883,0.0,3.50824523778,3.121e-23,0.0,0.0100479268724,3.174e-26,0.0,3.174e-26,1.33036149443e-06,1.49234804564e-06,2.0600497405e-06,1.13249755537e-06,1.98105177356e-06,5.62506595759e-07,1.3702211734e-06,1.86955885288e-06,2.15521869167e-06,0.987744718814,0.995093618343
1478,112213.0,112213.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.168,5.195,3.767,3.474,5.67,4.168,0.0,0.815244845726,0.0653107863771,0.557772725436,-0.141355091198,0.00432060790068,-0.0358310794749,-0.269918119354,0.0418958721419,0.57003691945,0.720591744954,0.282684499141,-0.0285664989332,0.510313765486,-0.0890842522886,-0.591600143931,0.574495204029,0.225371564616,112213.0,112213.0,0.46460679972,0.524130661333,0.71374195022,0.455261909601,0.644568209553,0.614221797806,0.148433636973,0.791239312218,0.593218177583,2.90712269124e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.147,0.188,0.16,0.0,0.0,0.0,0.147,0.188,0.16,0.154,0.196,0.168,0.0,0.0,0.0,0.154,0.196,0.168,112213.0,0.01,0.001,0.0,1.2044746899e-13,8.51405830463e-12,4.9410930744e-11,5.94728858561e-32,0.0,0.67926,0.0,1.72414197687e-31,0.0,3.94610015992,0.0,0.309051190354,0.0,3.1016966523,1.986e-24,0.0,0.0100479268724,2.003e-27,0.0,2.003e-27,6.69860651349e-07,7.55680946565e-07,1.02905865338e-06,4.79122979304e-07,6.78351152188e-07,6.46414232142e-07,5.45365716193e-07,2.90712269124e-06,2.17956564882e-06,0.990355764838,0.996239420556
1479,95759.0,95759.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.053,5.113,3.937,3.352,5.575,4.324,0.0,0.806340329321,0.284189588459,0.498613456622,-0.122334544631,0.0739623633201,-0.0745416476019,-0.397922319156,0.258989337094,0.561543520004,0.523690326548,0.423607378338,-0.0802520085979,0.42364638452,-0.31395467009,-0.435484514339,0.563808313083,0.456058378937,95759.0,95759.0,0.462915386912,0.523672267723,0.71517599273,0.121173170289,0.81167336413,0.571404771388,0.870675970189,0.193148064704,0.45234630543,4.04778475149e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.144,0.186,0.164,0.0,0.0,0.0,0.144,0.186,0.164,0.151,0.195,0.171,0.0,0.0,0.0,0.151,0.195,0.171,95759.0,0.01,0.001,0.0,7.09138988337e-11,7.14394071572e-11,8.64388674006e-11,4.1139713741e-30,0.0,0.66819,0.0,8.15193115385e-30,0.0,1.71588970677,0.0,2.93722122273,0.0,1.86521190595,1.383e-22,0.0,0.0100479268724,1.423e-25,0.0,1.423e-25,1.92793076236e-06,2.18096849421e-06,2.97853524827e-06,5.63934899358e-07,3.77749410882e-06,2.65929406219e-06,4.04778475149e-06,8.97948051694e-07,2.10296429464e-06,0.990180135322,0.996166240517
1480,7502.0,7502.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.76,1.591,0.218,4.209,1.911,0.32,0.0,0.787084336096,0.550890897515,0.22918617273,-0.0630273516165,0.143243562108,-0.0776078458555,-0.476350438056,0.490228705494,0.267669227273,0.450580166906,0.50206951381,-0.0829904015091,0.375070824719,-0.55299478804,-0.161921841475,0.481830523079,0.536890955769,7502.0,7502.0,0.470317261393,0.09912411587,0.876912813961,0.372818002394,0.77680218266,0.507528428864,0.151060564385,0.641044656278,0.752490833529,2.25720788321e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.16,0.104,0.038,0.0,0.0,0.0,0.16,0.104,0.038,0.169,0.114,0.047,0.0,0.0,0.0,0.169,0.114,0.047,7502.0,0.01,0.001,0.0,2.16770147309e-12,8.8108292948e-12,5.02006110191e-11,1.07121627056e-32,0.0,0.62881,0.0,4.73347378437e-33,0.0,5.48761239389,0.0,0.258666724825,0.0,3.81787342105,1.918e-24,0.0,0.0100479268724,1.404e-27,0.0,1.404e-27,6.71919277021e-07,1.41613778056e-07,1.25280246407e-06,8.97974350891e-07,1.87101596829e-06,1.22243965834e-06,4.53128571908e-07,1.92290854209e-06,2.25720788321e-06,0.874387885252,0.922060176382
1481,45259.0,45259.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.821,1.598,0.245,4.277,1.931,0.34,0.0,0.784789344786,0.581066249628,0.148772862158,-0.130783778104,-0.0850290345949,-0.0196937835957,-0.375072126352,0.631763818267,0.177290527642,0.447165248782,0.477931838174,-0.0222600215221,0.492486782232,-0.447503552133,-0.0970142597426,0.505434012384,0.540209703845,45259.0,45259.0,0.4743379469,0.122543463504,0.871772109948,0.406778868424,0.886437246863,0.220816574508,0.769098147712,0.446668260333,0.457138386483,4.82860458244e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.161,0.104,0.041,0.0,0.0,0.0,0.161,0.104,0.041,0.171,0.115,0.048,0.0,0.0,0.0,0.171,0.115,0.048,45259.0,0.01,0.001,0.0,1.09694705226e-10,1.10066814e-10,1.2100738265e-10,3.81566445328e-31,0.0,0.63951,0.0,2.26182174062e-30,0.0,5.25177187061,0.0,3.87358403425,0.0,4.53359977727,3.523e-22,0.0,0.0100479268724,2.57e-25,0.0,2.57e-25,2.49476654942e-06,6.44513759857e-07,4.5850598984e-06,2.21580750929e-06,4.82860458244e-06,1.20283294426e-06,4.41434862779e-06,2.56371625383e-06,2.62381103775e-06,0.880428927138,0.926330795339
1482,72147.0,72147.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.563,1.87,0.333,3.848,2.149,0.456,0.0,0.793618084897,0.517060577935,0.280440170152,-0.138869506284,-0.0699089783966,-0.009232141599,-0.369322047395,0.583879018862,0.324465119694,0.540486546203,0.353833242754,-0.0106801958797,0.483293142524,-0.404429891092,-0.210346880978,0.625261443608,0.409331713647,72147.0,72147.0,0.468266541802,0.141149061878,0.872240441713,0.55980680995,0.754081241845,0.343478989505,0.0775003711341,0.727450535994,0.681769323273,2.61819537639e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.156,0.113,0.048,0.0,0.0,0.0,0.156,0.113,0.048,0.162,0.121,0.056,0.0,0.0,0.0,0.162,0.121,0.056,72147.0,0.01,0.001,0.0,3.4946478255e-18,8.95849330106e-12,5.12280523738e-11,9.03968458917e-33,0.0,0.59436,0.0,6.9343354956e-32,0.0,5.40715423046,0.0,3.56420604896,0.0,3.09776095925,4.519e-24,0.0,0.0100479268724,3.34e-27,0.0,3.34e-27,8.28890610387e-07,2.49851573006e-07,1.54397516712e-06,5.59981737461e-07,7.5431687591e-07,3.43586319255e-07,2.78934585009e-07,2.61819537639e-06,2.45378235582e-06,0.872497779605,0.922192836309
1483,48438.0,48438.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.624,1.55,0.32,4.066,1.863,0.456,0.0,0.806273286847,0.0422100431688,0.568944413979,-0.154519049662,-0.0238288956044,-0.0844514076729,-0.347295450169,-0.0166967799517,0.582613057383,0.221226863139,0.695410488823,-0.0770270265163,0.465020487867,-0.0969739470054,-0.570438307414,0.201778133991,0.634274829021,48438.0,48438.0,0.470176812956,0.158283163891,0.868262750892,0.152745966763,0.777026461365,0.610654196724,0.563059874584,0.524690059002,0.638485645585,2.68841200214e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.157,0.103,0.047,0.0,0.0,0.0,0.157,0.103,0.047,0.166,0.113,0.056,0.0,0.0,0.0,0.166,0.113,0.056,48438.0,0.01,0.001,0.0,6.61660923998e-16,8.44870802327e-12,4.97790807325e-11,9.32320374512e-34,0.0,0.60505,0.0,1.2113526249e-31,0.0,4.01024857986,0.0,0.26482848792,0.0,1.59469634699,1.707e-24,0.0,0.0100479268724,1.287e-27,0.0,1.287e-27,6.52421427008e-07,2.19635092186e-07,1.20480893006e-06,5.2848147488e-07,2.68841200214e-06,2.11278528243e-06,5.76155622371e-07,5.3689339472e-07,6.53335659513e-07,0.867384323383,0.91718316389
1484,55541.0,55541.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.413,1.741,0.422,3.889,2.006,0.524,0.0,0.815458767726,0.46076069973,0.314698498508,-0.034960065638,-0.149897380135,0.082814493485,-0.34358702128,0.520899916673,0.287152349107,0.701398002537,0.171281539365,0.0773704962655,0.451808059826,-0.445996816783,-0.368724934406,0.655290025359,0.160021961665,55541.0,55541.0,0.469436917728,0.172560175737,0.865939932111,0.103008624613,0.814093891953,0.571524591194,0.539370138075,0.160420623787,0.826646888107,2.69862382826e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.152,0.109,0.054,0.0,0.0,0.0,0.152,0.109,0.054,0.163,0.117,0.06,0.0,0.0,0.0,0.163,0.117,0.06,55541.0,0.01,0.001,0.0,9.73875937653e-17,8.79803591112e-12,4.94357527692e-11,3.36270678319e-32,0.0,0.56825,0.0,2.12041303992e-31,0.0,1.90493654415,0.0,5.879747701,0.0,1.65694170848,5.426e-24,0.0,0.0100479268724,4.107e-27,0.0,4.107e-27,8.69822910524e-07,3.19737942697e-07,1.60450608728e-06,3.4146126343e-07,2.69862382826e-06,1.89453562479e-06,3.05916796903e-07,9.09864301371e-08,4.68852741981e-07,0.859657392708,0.913073601974
1485,146702.0,146702.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.556,1.781,0.36,3.95,2.087,0.503,0.0,0.81862528413,0.480250227253,0.2747142881,-0.144406387295,-0.053770053263,-0.067624089109,-0.374977007576,0.550331092941,0.367455240304,0.171793721242,0.622429496585,-0.078325067172,0.422536453334,-0.463065123012,-0.203899008095,0.198978720946,0.720924048991,146702.0,146702.0,0.471018105547,0.186879020157,0.862101024284,0.56838910822,0.711843186345,0.412568902987,0.65475537711,0.683740031729,0.322172260067,4.69030385619e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.155,0.11,0.049,0.0,0.0,0.0,0.155,0.11,0.049,0.164,0.119,0.058,0.0,0.0,0.0,0.164,0.119,0.058,146702.0,0.01,0.001,0.0,1.19067860942e-10,1.19381077418e-10,1.2916950573e-10,2.45053616088e-30,0.0,0.59317,0.0,4.52268316258e-30,0.0,2.51111633244,0.0,2.48009844777,0.0,3.65625302292,4.034e-22,0.0,0.0100479268724,3.053e-25,0.0,3.053e-25,2.56259762435e-06,1.01672468098e-06,4.69030385619e-06,3.16219023091e-06,3.96028624977e-06,2.29529619012e-06,3.98686361494e-06,4.16335374994e-06,1.96173549131e-06,0.870362885463,0.92046435224
1486,42709.0,42709.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.556,2.04,0.442,3.93,2.359,0.53,0.0,0.786138404379,0.391416743823,0.4505954673,0.111204050257,-0.115657796409,0.0803248336778,-0.399196086993,0.441370669191,0.415107284963,0.248606932269,0.636602601943,0.0837036531826,0.457351629306,-0.294416710526,-0.435836359676,0.259064444763,0.663380936734,42709.0,42709.0,0.470785784651,0.200682265684,0.859120115706,0.175813245239,0.760326946526,0.625294040581,0.470883889528,0.221874501338,0.853838432163,2.54995910043e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.155,0.118,0.055,0.0,0.0,0.0,0.155,0.118,0.055,0.163,0.127,0.06,0.0,0.0,0.0,0.163,0.127,0.06,42709.0,0.01,0.001,0.0,1.45740397155e-14,8.72848898485e-12,4.8776911134e-11,1.39595332624e-33,0.0,0.59317,0.0,7.39617416513e-32,0.0,5.44008011966,0.0,3.3815354249,0.0,1.83558568346,1.443e-24,0.0,0.0100479268724,1.08e-27,0.0,1.08e-27,6.263712725e-07,2.67003826843e-07,1.14304249969e-06,5.89636585579e-07,2.54995910043e-06,2.09709025375e-06,6.44457579088e-07,3.03660216825e-07,1.16857395456e-06,0.88044825255,0.928479494556
1487,2497.0,2497.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.542,1.843,0.571,3.923,2.115,0.7,0.0,0.827982017695,0.438376796566,0.317330552346,-0.11516072574,0.091164085043,-0.0689621601934,-0.337810841623,0.483991337117,0.405994249092,0.67162907005,0.175964494452,-0.069979603719,0.43666542018,-0.474881600968,-0.287290141048,0.6815380498,0.17856061289,2497.0,2497.0,0.469578534805,0.225186936747,0.853690132993,0.143942336161,0.765481265547,0.627151525516,0.452655533619,0.211930679974,0.866134143635,2.58616322286e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.155,0.112,0.062,0.0,0.0,0.0,0.155,0.112,0.062,0.163,0.12,0.069,0.0,0.0,0.0,0.163,0.12,0.069,2497.0,0.01,0.001,0.0,9.98861087516e-17,8.80690220352e-12,4.81495630474e-11,5.55267843722e-33,0.0,0.5908,0.0,7.27620887434e-32,0.0,1.10215513063,0.0,2.8720382334,0.0,4.8606316489,2.63e-24,0.0,0.0100479268724,1.992e-27,0.0,1.992e-27,7.25964300174e-07,3.48137031033e-07,1.31979746523e-06,4.86306318323e-07,2.58616322286e-06,2.11881894887e-06,3.89124574743e-07,1.82185855678e-07,7.44570772432e-07,0.878350977655,0.926662305742
1488,118124.0,118124.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.692,2.264,0.564,4.073,2.604,0.68,0.0,0.832656569023,0.485759661437,0.212185800667,0.0352772980669,0.156375470007,0.00807589692278,-0.501946361339,0.553115789701,0.235997475594,0.0786656677515,0.616574778629,0.00996251002187,0.233598837078,-0.545261331887,-0.24509780081,0.0970427818538,0.760613027884,118124.0,118124.0,0.469810948289,0.234263705001,0.851115849568,0.355847108511,0.809384532993,0.467193228886,0.776329252411,0.541659213863,0.322363440681,3.50368203577e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.158,0.124,0.062,0.0,0.0,0.0,0.158,0.124,0.062,0.166,0.133,0.068,0.0,0.0,0.0,0.166,0.133,0.068,118124.0,0.01,0.001,0.0,6.24869160283e-11,6.31262887139e-11,8.05123543433e-11,1.26929979687e-30,0.0,0.61693,0.0,2.07616813903e-30,0.0,5.47987375571,0.0,3.85462834531,0.0,5.06485378626,1.322e-22,0.0,0.0100479268724,1.003e-25,0.0,1.003e-25,1.93401189811e-06,9.64364058387e-07,3.50368203577e-06,1.52677532583e-06,3.47269460543e-06,2.00451001905e-06,3.39484452631e-06,2.36864553486e-06,1.40967734847e-06,0.899525753546,0.942148709519
1489,128045.0,128045.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.379,2.257,0.68,3.767,2.597,0.816,0.0,0.795917014852,0.510454264756,0.28905500294,0.104516113529,-0.107126730319,0.0864293259517,-0.390928053046,0.520986310898,0.22181380663,0.41947032194,0.585765974613,0.0812317478211,0.446791604187,-0.471637650329,-0.335877172051,0.394244743148,0.550539916955,128045.0,128045.0,0.469853583422,0.245203686826,0.848005166324,0.221128941826,0.814709193817,0.536051229452,0.180561979834,0.55316785426,0.813266682246,2.49921405757e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.152,0.124,0.068,0.0,0.0,0.0,0.152,0.124,0.068,0.16,0.133,0.074,0.0,0.0,0.0,0.16,0.133,0.074,128045.0,0.01,0.001,0.0,4.88700614704e-15,8.73386837549e-12,5.12602542851e-11,4.61204451759e-33,0.0,0.56232,0.0,8.2163039992e-32,0.0,0.974265651724,0.0,6.04431274817,0.0,4.15530241007,1.935e-24,0.0,0.0100479268724,1.499e-27,0.0,1.499e-27,6.72687622712e-07,3.51057203757e-07,1.21408583335e-06,6.7833843553e-07,2.49921405757e-06,1.64439873564e-06,3.79413851818e-07,1.16236843703e-06,1.70891261134e-06,0.884107475756,0.932177699953
1490,132420.0,132420.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.631,2.441,0.714,4.032,2.822,0.829,0.0,0.837892556278,0.374918445507,0.363769071564,-0.157761995784,0.0124675022431,-0.10039017253,-0.344700467674,0.362692727075,0.439114960369,0.101582978865,0.732404489717,-0.0888456566838,0.40142983729,-0.492297922617,-0.400478481928,0.0899012944964,0.648180555995,132420.0,132420.0,0.470611104138,0.254449398819,0.844855426746,0.129416433806,0.784082347128,0.607014216953,0.515537015189,0.282821354045,0.808847122555,2.76681953242e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.157,0.129,0.07,0.0,0.0,0.0,0.157,0.129,0.07,0.166,0.139,0.075,0.0,0.0,0.0,0.166,0.139,0.075,132420.0,0.01,0.001,0.0,1.54487608999e-18,9.00680493237e-12,5.09192285225e-11,9.28882916685e-33,0.0,0.60624,0.0,8.79990674931e-32,0.0,3.50823095758,0.0,3.27099221972,0.0,4.51478973305,1.052e-25,0.0,0.0100479268724,8.467e-29,0.0,8.467e-29,3.25414837307e-07,1.75944870385e-07,5.84194654194e-07,4.56676416939e-07,2.76681953242e-06,2.14199286347e-06,8.61537560771e-07,4.72635741604e-07,1.35170153931e-06,0.905834699149,0.946846357351
1491,25489.0,25489.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,450.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.468,2.441,0.836,3.821,2.849,1.013,0.0,0.833929648815,0.441380758196,0.289185030088,0.115996141491,-0.112522356241,0.0643653134592,-0.472157272279,0.540487731557,0.305427232373,0.620818082334,0.0457902070977,0.0791764333201,0.266865227956,-0.45568896389,-0.358454781831,0.763674700831,0.0563270041602,25489.0,25489.0,0.469358294555,0.282728227155,0.836521094117,0.190530398697,0.683546481139,0.7046008624,0.0868819959902,0.508587814537,0.85661540593,2.39165443373e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.154,0.129,0.075,0.0,0.0,0.0,0.154,0.129,0.075,0.161,0.139,0.083,0.0,0.0,0.0,0.161,0.139,0.083,25489.0,0.01,0.001,0.0,3.46436625366e-13,8.6696951741e-12,4.98931454741e-11,5.77109773462e-32,0.0,0.57774,0.0,1.5702678351e-32,0.0,1.37226207437,0.0,6.05703758402,0.0,1.31573281228,2.904e-24,0.0,0.0100479268724,2.298e-27,0.0,2.298e-27,7.43924584046e-07,4.4811923263e-07,1.32587111852e-06,6.46724829789e-07,2.32018871892e-06,2.39165443373e-06,8.88694026423e-08,5.20221649536e-07,8.76210295948e-07,0.901442986532,0.944151889305
