Unnamed: 0,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbs,CLdb_3x6,CLdb_3x75,CLdb_3x75b,CLdb3x75b,CLdbQ
2324,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.751,3.335,1.462,4.023,3.576,1.578,0.0,0.796673410664,0.165209255316,0.558988962565,-0.14723669705,-0.0622099145688,-0.00724265919386,-0.34640948102,0.181003899143,0.631126918437,0.593461451963,0.310914653402,-0.00783723216323,0.495174787201,-0.141167426077,-0.457411631708,0.642180593408,0.336438627918,0.578490844348,0.456959177631,0.675674961046,0.213942298922,0.835184901518,0.506650641971,0.229285552857,0.592608986453,0.772167549452,2.57767883204e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.121,0.114,0.075,0.0,0.0,0.0,0.121,0.114,0.075,0.125,0.118,0.078,0.0,0.0,0.0,0.125,0.118,0.078,11231.0,0.01,0.001,0.0,6.45987920291e-17,8.770931241e-12,5.12166629142e-11,1.8568005037e-32,0.0,0.64123,0.0,6.3299282621e-33,0.0,0.717416353734,0.0,3.02212789834,0.0,5.72316242445,3.827e-25,0.0,0.00574484013078,3.571e-28,0.0,3.571e-28,5.99757800369e-07,4.73758286603e-07,7.00514679463e-07,4.6323721322e-07,1.80837883977e-06,1.09702210664e-06,7.65409678911e-07,1.97826966588e-06,2.57767883204e-06,0.942855436882,0.0212878155066,0.936051315546,0.91293792973,0.912440895453,0.943380866629,0.943066958957
2325,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.689,3.475,1.469,3.946,3.778,1.598,0.0,0.821415430457,0.548252248735,0.00957086210374,-0.155901543385,0.0172994142352,-0.100698834718,-0.30533987454,0.51586543268,0.0762372223933,0.291543303866,0.734643143955,-0.0754493736838,0.464985363555,-0.652594094146,0.038981533175,0.218441054854,0.550437006025,0.579184101763,0.464521994034,0.66989931581,0.518878791007,0.426185529225,0.741033531578,0.59811713763,0.799867855342,0.0496719605448,4.24168669818e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.12,0.116,0.076,0.0,0.0,0.0,0.12,0.116,0.076,0.124,0.121,0.079,0.0,0.0,0.0,0.124,0.121,0.079,69318.0,0.01,0.001,0.0,8.94618754879e-11,8.98670568485e-11,1.01535518912e-10,9.61220385969e-30,0.0,0.63024,0.0,9.35507148232e-30,0.0,4.43142243175,0.0,0.012130874186,0.0,4.06058702369,1.55e-22,0.0,0.00574484013078,1.436e-25,0.0,1.436e-25,2.69357179604e-06,2.1603205923e-06,3.11545482302e-06,2.58776522303e-06,2.12548308044e-06,3.69570087533e-06,3.17180580479e-06,4.24168669818e-06,2.63409628114e-07,0.944150941672,0.0211384521381,0.937688675677,0.915145615862,0.914663752984,0.944450805616,0.944762335109
2326,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.689,3.374,1.742,3.95,3.619,1.881,0.0,0.817344896657,0.0608055039285,0.555649717335,-0.0411736311285,-0.133447121837,0.063816634792,-0.305368866244,0.10604113775,0.567822605611,0.676582891896,0.333535078677,0.0542689906127,0.481330956017,-0.027693455415,-0.594240625089,0.575358928416,0.283634699835,0.580800797533,0.46818033921,0.665941141215,0.529309717838,0.592416102722,0.60735029747,0.118050705731,0.767413183808,0.630191269532,2.93452044348e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.12,0.115,0.082,0.0,0.0,0.0,0.12,0.115,0.082,0.124,0.119,0.086,0.0,0.0,0.0,0.124,0.119,0.086,59535.0,0.01,0.001,0.0,2.04388976851e-15,8.88685400399e-12,4.9263945087e-11,6.84143219981e-32,0.0,0.63024,0.0,5.20120380358e-32,0.0,4.29413913894,0.0,0.10089340888,0.0,3.13955229974,1.182e-24,0.0,0.00574484013078,1.097e-27,0.0,1.097e-27,7.98223137841e-07,6.43443295923e-07,9.15235704936e-07,3.24721280514e-07,3.63435827816e-07,3.72597667621e-07,4.51415504246e-07,2.93452044348e-06,2.40979592579e-06,0.947322501208,0.0192521085223,0.940835258277,0.918241877408,0.917782698526,0.94771400868,0.947627700577
2327,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.825,3.58,1.617,3.992,3.852,1.761,0.0,0.800330654109,0.532636109315,0.22305428485,-0.159665848492,0.0228740460527,-0.0843413111571,-0.407473997965,0.546501300295,0.294835274081,0.278878646124,0.602898561024,-0.0926710443726,0.421585585431,-0.510833278848,-0.141433419739,0.306421314004,0.662442147677,0.579115035715,0.473440434581,0.663686620562,0.609771539187,0.270803018426,0.744878778869,0.292688946408,0.81412871588,0.501525288126,2.97984711179e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.122,0.118,0.079,0.0,0.0,0.0,0.122,0.118,0.079,0.125,0.122,0.083,0.0,0.0,0.0,0.125,0.122,0.083,10655.0,0.01,0.001,0.0,2.31313642407e-11,2.47823939645e-11,5.4975651909e-11,7.74606784983e-31,0.0,0.65429,0.0,7.57659771948e-31,0.0,1.62884880086,0.0,2.95194891829,0.0,0.576497377223,1.283e-23,0.0,0.00574484013078,1.192e-26,0.0,1.192e-26,1.44469995949e-06,1.18107687502e-06,1.65567801682e-06,1.75379022866e-06,7.78868243408e-07,2.14237798907e-06,1.07129044166e-06,2.97984711179e-06,1.8356663414e-06,0.952809097869,0.0176827356427,0.947047006605,0.926609768355,0.926192887749,0.953196646687,0.952554795967
2328,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.604,3.502,1.738,3.825,3.782,1.889,0.0,0.817406476802,0.550187195667,0.0846308442677,-0.125738511719,-0.0785375596546,-0.032404666683,-0.321465596345,0.632369680275,0.119599610298,0.406525014663,0.562273724339,-0.0329120264878,0.475786988199,-0.522124629686,-0.057637328904,0.412889976048,0.571077242975,0.578814529113,0.479050143879,0.659912646142,0.117023088582,0.844842638505,0.522059874826,0.294409372241,0.543678538277,0.78596232006,2.4060241124e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.118,0.117,0.082,0.0,0.0,0.0,0.118,0.117,0.082,0.122,0.121,0.086,0.0,0.0,0.0,0.122,0.121,0.086,116644.0,0.01,0.001,0.0,6.13532726634e-15,8.92127437796e-12,4.98401006727e-11,6.50686222794e-33,0.0,0.61514,0.0,7.56206516383e-33,0.0,0.517739301959,0.0,3.0733696101,0.0,5.57692812853,1.117e-25,0.0,0.00574484013078,1.051e-28,0.0,1.051e-28,4.41006965084e-07,3.64995070872e-07,5.02796765903e-07,2.96468947484e-07,2.14034350709e-06,1.32259833071e-06,9.01259552078e-07,1.6643338225e-06,2.4060241124e-06,0.947501714575,0.0195112839147,0.941159058754,0.91890511077,0.918458309601,0.948471651831,0.947797280129
2329,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.736,3.483,1.672,3.981,3.778,1.804,0.0,0.820309115109,0.0156356764233,0.550340357537,0.124318230128,-0.0922981571622,0.0935010880637,-0.385952287994,0.0788257083313,0.564774635758,0.451896610915,0.559378181089,0.0880821270721,0.402035909444,0.0418610594167,-0.608230866287,0.425706433265,0.526958787842,0.578008470584,0.484343279842,0.656747893186,0.42564040923,0.284232707322,0.859093714398,0.127409345318,0.804656166791,0.579909744677,2.80355784674e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.121,0.116,0.081,0.0,0.0,0.0,0.121,0.116,0.081,0.124,0.121,0.084,0.0,0.0,0.0,0.124,0.121,0.084,27490.0,0.01,0.001,0.0,1.7955023478e-13,8.79205987755e-12,4.82931979084e-11,6.83691321933e-33,0.0,0.63849,0.0,2.5090921508e-32,0.0,0.186251625481,0.0,2.98239924863,0.0,0.430952577259,5.397e-26,0.0,0.00574484013078,5.207e-29,0.0,5.207e-29,3.67214909282e-07,3.07708420586e-07,4.17238899239e-07,8.35520117916e-07,5.57940787547e-07,1.68637673019e-06,4.439156556e-07,2.80355784674e-06,2.02050339287e-06,0.949517137496,0.0187151108869,0.943338982217,0.921735125863,0.921295376245,0.950469428059,0.95010793548
2330,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.813,3.775,1.734,4.054,4.074,1.831,0.0,0.79918438478,0.307441344033,0.492937943015,-0.130009126042,0.0830298174425,-0.0889013330175,-0.421430844239,0.235597358796,0.499865408652,0.280745746822,0.655974755547,-0.085151950265,0.410543616443,-0.367068590118,-0.471573018975,0.268905392744,0.628309248731,0.578456873751,0.491134653395,0.65128672445,0.157881220751,0.743666933481,0.649640679285,0.435546574479,0.0889119693107,0.895764390436,2.60318216691e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.122,0.121,0.082,0.0,0.0,0.0,0.122,0.121,0.082,0.126,0.126,0.084,0.0,0.0,0.0,0.126,0.126,0.084,141326.0,0.01,0.001,0.0,1.01081525275e-17,8.64084013425e-12,4.97887581042e-11,6.01814093819e-32,0.0,0.65222,0.0,6.09136692017e-33,0.0,2.13534084966,0.0,6.25356747535,0.0,1.77583880021,7.395e-25,0.0,0.00574484013078,7.301e-28,0.0,7.301e-28,7.0704191442e-07,6.00308858502e-07,7.96061095282e-07,5.5265813208e-07,2.60318216691e-06,2.27404629018e-06,4.99188866304e-07,1.01903832476e-07,1.02665394871e-06,0.958066372851,0.015755627677,0.95279334813,0.934027369847,0.933650315395,0.957832272039,0.958153318027
2331,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.705,3.775,1.718,3.965,4.039,1.924,0.0,0.803040162871,0.209129115811,0.539784291159,0.12397986689,-0.068215990494,0.0683568797217,-0.444537556092,0.23058639832,0.458769934585,0.66261024007,0.308255459001,0.062459892106,0.385926102916,-0.186280234197,-0.605440060052,0.605448409459,0.281662983867,0.57887036243,0.494132738109,0.648646236888,0.146307491782,0.714288227135,0.68438764339,0.361709296514,0.846181915707,0.391334320429,2.46952399763e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.12,0.121,0.082,0.0,0.0,0.0,0.12,0.121,0.082,0.124,0.125,0.086,0.0,0.0,0.0,0.124,0.125,0.086,103903.0,0.01,0.001,0.0,7.00629169595e-18,8.72329638688e-12,4.92561393881e-11,8.08768943921e-32,0.0,0.49784,0.0,9.09565384473e-34,0.0,2.03203598166,0.0,6.27039496025,0.0,4.47794550325,9.416e-25,0.0,0.00574484013078,9.296e-28,0.0,9.296e-28,7.5159737375e-07,6.41575199476e-07,8.42193416314e-07,5.05832027272e-07,2.46952399763e-06,2.36614806856e-06,4.11007878788e-07,9.61510908333e-07,4.44670597318e-07,0.955280863465,0.0169574409699,0.94973129163,0.93035355099,0.929965421348,0.955636753207,0.955640544937
2332,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.677,3.813,1.881,3.934,4.124,2.064,0.0,0.821440068893,0.341803818281,0.434471432883,0.115739108406,-0.079027816748,0.0692131952642,-0.408415258879,0.333821559656,0.348992513688,0.743443072385,0.206073529931,0.0556803214315,0.387997970277,-0.389799780623,-0.556082949336,0.598081754186,0.165781110687,0.578960681286,0.5005787629,0.643603473933,0.315994115907,0.854458116295,0.412370035538,0.74312199545,0.169731808439,0.64727182318,5.60172012443e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.12,0.122,0.086,0.0,0.0,0.0,0.12,0.122,0.086,0.124,0.127,0.09,0.0,0.0,0.0,0.124,0.127,0.09,73282.0,0.01,0.001,0.0,1.64742615782e-10,1.6497960152e-10,1.72026746358e-10,2.95377255979e-29,0.0,0.50314,0.0,3.52273599356e-29,0.0,6.12751792934,0.0,3.7126646723,0.0,5.42955541682,5.35e-22,0.0,0.00574484013078,5.487e-25,0.0,5.487e-25,3.6696731026e-06,3.17285867819e-06,4.07940372011e-06,2.07161774758e-06,5.60172012443e-06,2.70344617569e-06,5.2559958033e-06,1.20048885419e-06,4.57806121614e-06,0.958009596762,0.0157390300013,0.952645095094,0.934058883217,0.93368114653,0.958529852914,0.958281547928
2334,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.433,3.81,2.018,3.623,4.14,2.231,0.0,0.795882666782,0.586112973361,0.063529018803,-0.131623476011,-0.041008383382,-0.0664347930557,-0.396835782836,0.603616890077,0.114925732265,0.136715036457,0.664722125866,-0.0706231563466,0.446867911397,-0.524267762172,-0.00420545508334,0.1453341984,0.706629349816,0.578531427422,0.510700306584,0.635992597708,0.340856199293,0.758917443412,0.554852561937,0.101038023271,0.693012012736,0.713810666813,2.63904952738e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.116,0.122,0.089,0.0,0.0,0.0,0.116,0.122,0.089,0.119,0.127,0.093,0.0,0.0,0.0,0.119,0.127,0.093,118235.0,0.01,0.001,0.0,2.97986977643e-17,8.50466726306e-12,4.88997757802e-11,1.19403572709e-31,0.0,0.50261,0.0,1.05741413546e-31,0.0,4.3455002764,0.0,0.220760425096,0.0,6.1298314354,1.699e-24,0.0,0.00574484013078,1.741e-27,0.0,1.741e-27,8.70295206222e-07,7.68255634126e-07,9.56735075645e-07,2.64549198771e-07,5.89019656983e-07,4.30638495063e-07,3.73550522509e-07,2.56215423741e-06,2.63904952738e-06,0.954876041205,0.0169512659646,0.949052698952,0.92915523644,0.928757615887,0.955176020718,0.955247809639
2375,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.813,3.382,1.31,4.043,3.67,1.403,0.0,0.787157869877,0.524930615223,0.280724622598,0.156790042545,0.0379592665797,0.0185385171519,-0.474618879417,0.37868761072,0.186617744447,0.704142624039,0.316774239228,0.0147581238401,0.393138561266,-0.597535223755,-0.332208824064,0.560553142495,0.252177313514,0.583751772099,0.44250917322,0.680749219748,0.0435565690035,0.631360108857,0.774265612204,0.379199353641,0.874198513823,0.303289974492,2.34416104566e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.122,0.115,0.071,0.0,0.0,0.0,0.122,0.115,0.071,0.125,0.119,0.074,0.0,0.0,0.0,0.125,0.119,0.074,147314.0,0.01,0.001,0.0,5.7528807846e-15,8.72700232672e-12,5.14234463269e-11,1.31363553203e-32,0.0,0.65222,0.0,1.80770745072e-32,0.0,5.69484507893,0.0,3.13774272886,0.0,4.03133113858,1.393e-25,0.0,0.00574484013078,1.249e-28,0.0,1.249e-28,4.70003783748e-07,3.56283262334e-07,5.48100621459e-07,1.27492040716e-07,1.84801949618e-06,2.26631034571e-06,1.0168220825e-06,2.34416104566e-06,8.13271279349e-07,0.942708773529,0.0216897469051,0.936326568038,0.9136759534,0.913190076607,0.943339601308,0.943605162795
2378,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.852,3.464,1.648,4.078,3.775,1.819,0.0,0.839486821458,0.449702452852,0.270779991671,-0.123842595151,-0.0661119371567,0.0392460471377,-0.29064423194,0.556453948984,0.306412446881,0.714372678668,0.0113035062431,0.0376521630177,0.455883613923,-0.472744116839,-0.312136692908,0.685360144888,0.0108444414349,0.581690615735,0.45818183186,0.672090348479,0.408993464411,0.516049164975,0.752607205252,0.30784694965,0.919574596702,0.244157360511,2.42033609834e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.122,0.116,0.08,0.0,0.0,0.0,0.122,0.116,0.08,0.126,0.121,0.084,0.0,0.0,0.0,0.126,0.121,0.084,80748.0,0.01,0.001,0.0,1.37724604147e-11,1.63979546791e-11,5.14504240692e-11,3.78850210667e-31,0.0,0.65909,0.0,6.1199995701e-31,0.0,6.07907015489,0.0,0.380856548195,0.0,5.20433110726,6.983e-24,0.0,0.00574484013078,6.529e-27,0.0,6.529e-27,1.24642800504e-06,9.81777342081e-07,1.44013365456e-06,1.29949525018e-06,1.63964341022e-06,2.39125945419e-06,8.1025844741e-07,2.42033609834e-06,6.42626357273e-07,0.95175540803,0.017781747928,0.945818080233,0.924779642075,0.924366737575,0.952195801686,0.952261332095
2379,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.518,3.631,1.485,3.79,3.915,1.617,0.0,0.805844673787,0.239532300276,0.521606455056,0.0401544741882,-0.139831910165,0.0700651671986,-0.309214265292,0.278598748316,0.487093185062,0.426378240033,0.634666820792,0.057537343762,0.496770798546,-0.211052401274,-0.557791030393,0.350140766808,0.521186839371,0.583278582086,0.463437136643,0.667092284515,0.140306996178,0.77192222752,0.620040338594,0.134285092086,0.778796495971,0.612734470963,2.48198344548e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.117,0.119,0.076,0.0,0.0,0.0,0.117,0.119,0.076,0.121,0.123,0.079,0.0,0.0,0.0,0.121,0.123,0.079,11981.0,0.01,0.001,0.0,7.56019097598e-18,8.9742086831e-12,5.14018388758e-11,7.84499246123e-32,0.0,0.47824,0.0,3.34159533154e-32,0.0,1.58544449224,0.0,3.09001469693,0.0,2.52039530227,1.585e-24,0.0,0.00574484013078,1.532e-27,0.0,1.532e-27,8.62626253029e-07,6.85389542793e-07,9.86580573143e-07,2.9593952789e-07,1.6281604325e-06,1.30780680989e-06,4.27959521204e-07,2.48198344548e-06,1.95275251144e-06,0.943088346313,0.0219929643264,0.936536614099,0.914438954397,0.913959508363,0.944027709073,0.943711669185
2380,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.712,3.565,1.574,4.016,3.817,1.703,0.0,0.796129969088,0.394501396063,0.433011402287,0.0303546441909,0.148746233197,-0.0147540542523,-0.524398770183,0.359947864267,0.411203851934,0.245180252746,0.604999023587,-0.0167741271261,0.301137757003,-0.412119454774,-0.434023335957,0.27874946493,0.687833347992,0.581717225187,0.467825228622,0.665390581077,0.299751085489,0.841126679864,0.45017240605,0.147111924305,0.634725587647,0.758604976331,2.76680462909e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.12,0.118,0.078,0.0,0.0,0.0,0.12,0.118,0.078,0.125,0.122,0.081,0.0,0.0,0.0,0.125,0.122,0.081,69597.0,0.01,0.001,0.0,4.5859228692e-14,8.87058320406e-12,4.92164981152e-11,9.3643263437e-32,0.0,0.63436,0.0,4.25732477963e-32,0.0,4.39757084412,0.0,0.0440399210207,0.0,2.82626382273,1.261e-24,0.0,0.00574484013078,1.17e-27,0.0,1.17e-27,8.12555309168e-07,6.53468484034e-07,9.29432077845e-07,3.58991926155e-07,1.00736144609e-06,5.39141531e-07,5.36550597294e-07,2.31498836535e-06,2.76680462909e-06,0.948787922945,0.0193222598572,0.942594828098,0.921316937429,0.920869148217,0.949213243078,0.948622064887
2381,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.724,3.518,1.664,3.938,3.716,1.796,0.0,0.782239378461,0.231777448799,0.557992576374,0.112466515558,0.101864304855,-0.0342434524872,-0.520968200519,0.175187236779,0.490707068855,0.64399061917,0.203006421268,-0.0366067455168,0.337906822923,-0.257115300107,-0.545280868944,0.68843527737,0.217016797719,0.584255320483,0.474368352959,0.658498584811,0.161333616,0.680682289301,0.714592950833,0.224769560866,0.71222253205,0.664994518285,2.51821149301e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.12,0.117,0.08,0.0,0.0,0.0,0.12,0.117,0.08,0.124,0.12,0.084,0.0,0.0,0.0,0.124,0.12,0.084,124424.0,0.01,0.001,0.0,1.78765246921e-18,8.77537573004e-12,4.98913764256e-11,1.31805659248e-31,0.0,0.63642,0.0,1.07054268232e-32,0.0,1.61409593936,0.0,3.09269994381,0.0,4.87506771263,1.506e-24,0.0,0.00574484013078,1.434e-27,0.0,1.434e-27,8.53165439529e-07,6.92701752406e-07,9.61580005939e-07,5.68536487164e-07,2.39871098925e-06,2.51821149301e-06,1.41736773065e-07,4.49118301464e-07,4.19336927849e-07,0.949729982665,0.018735709366,0.94368911458,0.921870340896,0.921440898522,0.950622085618,0.949887856229
2382,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elel,3.712,3.553,1.718,3.915,3.883,1.916,0.0,0.800019688532,0.565276070852,0.139870232381,0.135827917962,-0.0491788214427,0.0409096863743,-0.456500407944,0.452986990647,0.0814101192968,0.75431247315,0.0955073124916,0.0340726637303,0.385669971161,-0.644109474579,-0.184925512988,0.628248161329,0.0795456731821,0.581964070515,0.478433558818,0.657585850233,0.158960630206,0.754176506175,0.63714151927,0.290737815024,0.73747141555,0.609596123808,2.20809544607e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.12,0.118,0.082,0.0,0.0,0.0,0.12,0.118,0.082,0.123,0.123,0.086,0.0,0.0,0.0,0.123,0.123,0.086,14964.0,0.01,0.001,0.0,2.32256327474e-12,8.97348107214e-12,5.1488515157e-11,1.27707823583e-31,0.0,0.63436,0.0,1.25114896076e-32,0.0,4.74408669406,0.0,6.27346741225,0.0,4.06209779779,1.545e-24,0.0,0.00574484013078,1.49e-27,0.0,1.49e-27,8.55253671986e-07,7.03105361158e-07,9.66387345117e-07,4.65408615607e-07,2.20809544607e-06,1.86543770017e-06,7.17618118809e-07,1.82027525336e-06,1.50464508225e-06,0.950928554277,0.0182629559164,0.945139099647,0.923797994359,0.923374162872,0.952371356715,0.951227931878
2383,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.561,3.778,1.92,3.86,4.121,2.111,0.0,0.8025133245,0.478888847028,0.325063607916,0.117698386227,0.0843716592276,-0.0521101719748,-0.450554699514,0.368403314437,0.295491037448,0.75580833572,0.00167244705675,-0.044027339982,0.385121993733,-0.567259097191,-0.346670281903,0.638574568013,0.00141303304861,0.581728708399,0.484413339371,0.65340295872,0.185748241598,0.780554280603,0.59685224786,0.0421132165372,0.681943232412,0.730191690422,2.35024349528e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.118,0.121,0.086,0.0,0.0,0.0,0.118,0.121,0.086,0.122,0.127,0.091,0.0,0.0,0.0,0.122,0.127,0.091,125663.0,0.01,0.001,0.0,2.48517849463e-18,8.58846143333e-12,5.0419061888e-11,1.11343779619e-31,0.0,0.49837,0.0,5.0862812275e-33,0.0,1.29087683614,0.0,0.00819369000057,0.0,4.13106276524,1.209e-24,0.0,0.00574484013078,1.179e-27,0.0,1.179e-27,8.04076804549e-07,6.69565597122e-07,9.03146355931e-07,5.59286660035e-07,2.35024349528e-06,1.79711795584e-06,9.12412848994e-08,1.47747861289e-06,1.58201233568e-06,0.955384173753,0.0167372630255,0.949702919062,0.930110493038,0.92971233555,0.955851395956,0.956101388117
2384,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,500.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,3.697,3.918,1.8,3.961,4.187,1.951,0.0,0.784307811765,0.560978056941,0.215062126586,0.0311798901838,0.151462774935,-0.0679576709995,-0.507795063152,0.526162428138,0.257465625839,0.597920315268,0.192046286366,-0.0825322052184,0.339964145604,-0.527123818888,-0.134376082791,0.726153228005,0.233233471434,0.583212044385,0.491337712462,0.64687785833,0.143631958445,0.470474489895,0.870645516196,0.169487918267,0.652250826266,0.738811684529,2.72032538694e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.12,0.123,0.084,0.0,0.0,0.0,0.12,0.123,0.084,0.124,0.128,0.087,0.0,0.0,0.0,0.124,0.128,0.087,7288.0,0.01,0.001,0.0,6.61371957918e-17,8.61298254793e-12,4.83299431171e-11,9.62688614497e-32,0.0,0.51746,0.0,5.83029897692e-32,0.0,4.54733929081,0.0,3.20143222528,0.0,2.8911151877,1.396e-24,0.0,0.00574484013078,1.324e-27,0.0,1.324e-27,8.35438741689e-07,7.03830732228e-07,9.26638654317e-07,1.28786846252e-07,4.2184849703e-07,7.80659760182e-07,6.24059278562e-07,2.40160587399e-06,2.72032538694e-06,0.959099464496,0.0155652549503,0.954036257677,0.9359155436,0.935559158058,0.959414130003,0.959528317905
