Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,B_110_elel,B_110_elmu,B_110_mumu,B_90_elel,B_90_elmu,B_90_mumu,MA0,MH0,MHC,Mh,Mtr01,Mtr02,Mtr03,O_110_elel,O_110_elmu,O_110_mumu,O_90_elel,O_90_elmu,O_90_mumu,SR,S_110_elel,S_110_elmu,S_110_mumu,S_90_elel,S_90_elmu,S_90_mumu,U_e1_i,U_e1_r,U_e2_i,U_e2_r,U_e3_i,U_e3_r,U_mu1_i,U_mu1_r,U_mu2_i,U_mu2_r,U_mu3_i,U_mu3_r,U_tau1_i,U_tau1_r,U_tau2_i,U_tau2_r,U_tau3_i,U_tau3_r,Unnamed: 0.1.1,Unnamed: 0.1.1,Y1e,Y1mu,Y1tau,Y2e,Y2mu,Y2tau,Y3e,Y3mu,Y3tau,Yukawa_max,dB_110_elel,dB_110_elmu,dB_110_mumu,dB_90_elel,dB_90_elmu,dB_90_mumu,dS_110_stat_elel,dS_110_stat_elmu,dS_110_stat_mumu,dS_110_sys_elel,dS_110_sys_elmu,dS_110_sys_mumu,dS_110_tot_elel,dS_110_tot_elmu,dS_110_tot_mumu,dS_90_stat_elel,dS_90_stat_elmu,dS_90_stat_mumu,dS_90_sys_elel,dS_90_sys_elmu,dS_90_sys_mumu,dS_90_tot_elel,dS_90_tot_elmu,dS_90_tot_mumu,index,la2,laL,level_0,m_nu_1,m_nu_2,m_nu_3,mu_to_e_gamma,r_exp,r_max,r_obs,tau_to_mu_gamma,theta_1_i,theta_1_r,theta_2_i,theta_2_r,theta_3_i,theta_3_r,xsection1,xsection2,xsection_process,xsectionerror1,xsectionerror2,xsectionerror_process,y1e,y1mu,y1tau,y2e,y2mu,y2tau,y3e,y3mu,y3tau,CLdb,CLdbs
392,72857.0,72857.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.578,3.503,3.689,1.879,4.408,4.524,0.0,0.831176617181,0.288902524031,0.454122193592,-0.0903680406263,0.106242238211,-0.0786133362831,-0.385329552299,0.291677977458,0.553324016511,0.577397822816,0.347432473883,-0.0846446747766,0.383825207049,-0.348011252129,-0.444919120184,0.621696689642,0.374088038355,72857.0,72857.0,0.219987418393,0.339731562879,0.914433158264,0.188583711453,0.801674389651,0.567233952397,0.750672592089,0.105543828501,0.652189512145,2.46329376515e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.191,0.285,0.293,0.0,0.0,0.0,0.191,0.285,0.293,0.209,0.32,0.324,0.0,0.0,0.0,0.209,0.32,0.324,72857.0,0.01,0.001,0.0,1.69811348373e-12,9.03101498154e-12,4.84318455688e-11,1.6748873959e-32,0.0,0.54811,0.0,6.6328168046e-31,0.0,5.34018531593,0.0,3.68621758271,0.0,4.87927117056,1.657e-23,0.0,0.034286292987,1.418e-26,0.0,1.418e-26,4.54839767161e-07,7.02419375098e-07,1.89065614673e-06,5.79458551537e-07,2.46329376515e-06,1.742931889e-06,8.75721895641e-07,1.23125637651e-07,7.60833207329e-07,0.946801575501,0.0197490200462
434,113919.0,113919.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,1.694,3.503,3.48,2.204,4.13,4.315,0.0,0.836473661837,0.408665999809,0.331693061508,-0.0600956000896,0.140257425652,-0.0822588256036,-0.412488756846,0.47292737267,0.45051382288,0.572569046078,0.261969834394,-0.0995152282129,0.336890254374,-0.459332479245,-0.292168585976,0.692683598021,0.316926331775,113919.0,113919.0,0.227759718714,0.3221500975,0.918882378334,0.187781154981,0.71426259977,0.674215971632,0.436517879546,0.893633664924,0.104264153721,2.06429177875e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.198,0.285,0.284,0.0,0.0,0.0,0.198,0.285,0.284,0.226,0.31,0.316,0.0,0.0,0.0,0.226,0.31,0.316,113919.0,0.01,0.001,0.0,8.24123770891e-18,8.56283470912e-12,5.03566359701e-11,2.86122028225e-32,0.0,0.41443,0.0,9.03704799205e-31,0.0,0.954413269643,0.0,2.51719148875,0.0,1.26206550819,2.31e-23,0.0,0.034286292987,2.028e-26,0.0,2.028e-26,5.11667788997e-07,7.23718087832e-07,2.06429177875e-06,5.27026120119e-07,2.00464762687e-06,1.89225286045e-06,6.41116599762e-07,1.31248547548e-06,1.53133428992e-07,0.942942599913,0.0212059951302
435,129254.0,129254.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.531,3.526,3.619,2.111,4.338,4.362,0.0,0.790496155709,0.108182481656,0.582616830458,0.0868265778077,0.128184057997,0.0297883189464,-0.49085203239,0.108585829047,0.4624748813,0.190261527694,0.704488176855,0.027185977778,0.364079234197,-0.0986664766587,-0.642997051168,0.173640065866,0.642943294497,129254.0,129254.0,0.227989073909,0.327809470001,0.916821647626,0.302114516806,0.814715669637,0.494939588619,0.171604820261,0.891305909929,0.419673159243,2.41387954103e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.188,0.286,0.29,0.0,0.0,0.0,0.188,0.286,0.29,0.221,0.317,0.318,0.0,0.0,0.0,0.221,0.317,0.318,129254.0,0.01,0.001,0.0,1.19700165174e-13,8.53872504924e-12,4.86736940609e-11,8.4068963017e-33,0.0,0.53683,0.0,8.06588445895e-31,0.0,1.56864683631,0.0,2.59997365338,0.0,4.39320647826,1.938e-23,0.0,0.034286292987,1.762e-26,0.0,1.762e-26,4.90236719948e-07,7.0487693373e-07,1.97140867149e-06,8.95119706601e-07,2.41387954103e-06,1.46643128584e-06,1.84382607983e-07,9.57673030006e-07,4.50922249642e-07,0.94432385511,0.0208588982695
436,58190.0,58190.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.67,3.364,4.014,2.134,4.315,4.802,0.0,0.789221787005,0.441467487185,0.399484176769,-0.0184214047426,0.149360212353,-0.0365828345081,-0.531089571889,0.399596634441,0.398814904878,0.230919390868,0.586984666888,-0.0441491566688,0.302961030057,-0.445499659826,-0.358215165445,0.278679782537,0.708389012745,58190.0,58190.0,0.226821715908,0.335292702531,0.914401833343,0.34336825676,0.791314496032,0.50588497568,0.193685370736,0.690570948289,0.696848435847,2.1862120587e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.197,0.279,0.305,0.0,0.0,0.0,0.197,0.279,0.305,0.223,0.316,0.334,0.0,0.0,0.0,0.223,0.316,0.334,58190.0,0.01,0.001,0.0,6.62613314228e-16,8.9183243713e-12,5.07155693453e-11,4.69353696481e-32,0.0,0.60091,0.0,1.0104630763e-30,0.0,1.8862798269,0.0,2.49010918764,0.0,0.848399745684,2.963e-23,0.0,0.034286292987,2.604e-26,0.0,2.604e-26,5.42300280261e-07,8.01639851035e-07,2.1862120587e-06,8.09070295771e-07,1.86455515543e-06,1.19200449908e-06,3.99589656709e-07,1.42470754043e-06,1.43765853972e-06,0.954431422209,0.0162192094605
437,118040.0,118040.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.508,3.109,4.292,2.25,4.083,5.243,0.0,0.822710938396,0.54503751309,0.0135114262754,0.0905135938015,0.133062210509,-0.0799498996724,-0.43432945794,0.5314590499,0.0661733512933,0.719714712616,0.0122079404375,-0.0749997962392,0.349982396579,-0.6440378509,0.0337514910874,0.675153527618,0.0114520849815,118040.0,118040.0,0.226441209262,0.339992165688,0.912759391088,0.830509814426,0.423288448427,0.362050186535,0.505100169896,0.846102542778,0.170247776712,5.88989508116e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.187,0.269,0.316,0.0,0.0,0.0,0.187,0.269,0.316,0.228,0.308,0.349,0.0,0.0,0.0,0.228,0.308,0.349,118040.0,0.01,0.001,0.0,1.59711712499e-10,1.59954328079e-10,1.67037423241e-10,4.16753496103e-30,0.0,0.6463,0.0,3.53149131737e-29,0.0,1.540778727,0.0,2.12757692574,0.0,0.197521611563,1.432e-21,0.0,0.034286292987,1.242e-24,0.0,1.242e-24,1.42744128637e-06,2.14324440294e-06,5.75385745203e-06,5.31339401751e-06,2.70809359563e-06,2.3163065165e-06,3.51610692056e-06,5.88989508116e-06,1.18513004268e-06,0.954760948939,0.0157318597699
481,103779.0,103779.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.67,3.434,3.666,2.088,4.501,4.617,0.0,0.826363737984,0.53661846685,0.0974817271901,0.0896406809962,0.107821402123,-0.013701381105,-0.476039366708,0.536345358031,0.106623036237,0.523074674989,0.447835754432,-0.0141563229727,0.30020220613,-0.62659262184,-0.104330269907,0.540442892671,0.462705732354,103779.0,103779.0,0.238264638693,0.327290271419,0.914391076172,0.116294547327,0.656846785291,0.745001932155,0.416227496399,0.852441058856,0.316384121627,2.20718020229e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.197,0.282,0.292,0.0,0.0,0.0,0.197,0.282,0.292,0.22,0.323,0.327,0.0,0.0,0.0,0.22,0.323,0.327,103779.0,0.01,0.001,0.0,1.10319182672e-16,8.82318872466e-12,5.06682861187e-11,1.18960951713e-32,0.0,0.54435,0.0,3.33523465388e-31,0.0,3.88211161926,0.0,3.52088599624,0.0,5.19989218545,5.697e-24,0.0,0.034286292987,5.157e-27,0.0,5.157e-27,3.77232804474e-07,5.18182755282e-07,1.44771088124e-06,3.44540076228e-07,1.94600732945e-06,2.20718020229e-06,8.76562897853e-07,1.79521586456e-06,6.66295679377e-07,0.946108498848,0.0197520600627
482,99030.0,99030.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,1.647,3.967,3.712,2.018,5.058,4.57,0.0,0.813155345957,0.227268485027,0.511284717353,0.0694948455115,-0.144519283502,0.0487358483268,-0.316609578121,0.287696330187,0.564669325039,0.0670047055273,0.700908650628,0.047880938381,0.48360003227,-0.18644446751,-0.500554501535,0.0658293286511,0.688613516819,99030.0,99030.0,0.236838243913,0.335024670563,0.911957299622,0.724194120871,0.380921653688,0.574840472694,0.149987481128,0.81542728149,0.559090425698,2.8264163877e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.195,0.303,0.293,0.0,0.0,0.0,0.195,0.303,0.293,0.216,0.343,0.326,0.0,0.0,0.0,0.216,0.343,0.326,99030.0,0.01,0.001,0.0,1.04897870745e-11,1.35273251748e-11,4.96508460326e-11,2.56455889402e-32,0.0,0.47469,0.0,1.43122751509e-31,0.0,5.63074361379,0.0,3.32738530618,0.0,3.64794263516,8.755e-24,0.0,0.034286292987,7.708e-27,0.0,7.708e-27,4.17499989662e-07,5.90583658221e-07,1.60760423179e-06,1.66486860265e-06,8.75710645832e-07,1.3215156364e-06,5.19883359599e-07,2.8264163877e-06,1.93790712829e-06,0.957881891564,0.0160850911211
523,124778.0,124778.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,1.694,3.874,3.55,2.181,4.942,4.524,0.0,0.821737271022,0.343740869461,0.42766264951,0.153193286541,-0.0150514865999,0.0837858669354,-0.42856616173,0.429550160525,0.445121992216,0.154735951235,0.634602892017,0.0950971263631,0.353575122843,-0.300592799789,-0.475335579596,0.17562561379,0.720275550279,124778.0,124778.0,0.244830532318,0.317746954256,0.916021224375,0.252881032482,0.770854127169,0.584666655486,0.525043740585,0.827456776128,0.199108900133,2.3682441261e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.198,0.3,0.287,0.0,0.0,0.0,0.198,0.3,0.287,0.225,0.339,0.324,0.0,0.0,0.0,0.225,0.339,0.324,124778.0,0.01,0.001,0.0,1.03591515826e-17,8.86431886648e-12,4.97008963771e-11,1.33515505941e-32,0.0,0.46261,0.0,8.27711484343e-31,0.0,1.33134396219,0.0,2.55987944332,0.0,1.49585550158,2.284e-23,0.0,0.034286292987,2.045e-26,0.0,2.045e-26,5.48463970275e-07,7.11809733958e-07,2.05205058707e-06,7.76909662503e-07,2.3682441261e-06,1.79623267721e-06,2.68284460804e-07,4.22810097259e-07,1.01739759537e-07,0.953039518894,0.0179271667754
525,56542.0,56542.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.554,3.41,4.037,2.181,4.106,4.756,0.0,0.815828955778,0.553137090508,0.0677536999685,0.152458361315,-0.0250670745206,0.0451245635594,-0.504260931869,0.59443359451,0.0417583337835,0.566070598318,0.261062650244,0.0554862739401,0.273914356458,-0.568101327404,-0.107771147921,0.696054339592,0.321009059908,56542.0,56542.0,0.246667283264,0.331132414834,0.910772515622,0.500037237069,0.842459078654,0.200562863807,0.780070242215,0.45733100617,0.427011437793,3.18136820907e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.19,0.281,0.306,0.0,0.0,0.0,0.19,0.281,0.306,0.225,0.309,0.332,0.0,0.0,0.0,0.225,0.309,0.332,56542.0,0.01,0.001,0.0,3.52230659061e-11,3.63249215089e-11,6.03760918107e-11,9.69064148107e-32,0.0,0.60469,0.0,3.5177475454e-30,0.0,4.38474280176,0.0,0.884840146397,0.0,1.76094120189,1.349e-22,0.0,0.034286292987,1.249e-25,0.0,1.249e-25,8.61619602846e-07,1.15665999959e-06,3.18136820907e-06,1.70942433377e-06,2.88002561109e-06,6.8564301701e-07,2.54741461845e-06,1.49347023837e-06,1.39445798597e-06,0.953760700553,0.0167243234586
526,99691.0,99691.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.833,3.48,3.898,2.32,4.083,4.872,0.0,0.791105102152,0.511959069854,0.293251045749,0.148788987629,0.0625802642386,0.0543521237375,-0.497916059649,0.467273002401,0.220940584885,0.352603158418,0.59802813984,0.0549137709253,0.346789041495,-0.516701962273,-0.343164707282,0.356246780024,0.60420785831,99691.0,99691.0,0.244292418863,0.333464472489,0.910561727547,0.0151319649668,0.55672243774,0.83056074489,0.342987673919,0.801429397439,0.489969770966,2.43637131808e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.206,0.284,0.301,0.0,0.0,0.0,0.206,0.284,0.301,0.232,0.308,0.336,0.0,0.0,0.0,0.232,0.308,0.336,99691.0,0.01,0.001,0.0,8.05224759747e-16,8.8118345751e-12,4.83900290625e-11,8.39365969149e-33,0.0,0.58203,0.0,2.9307814577e-31,0.0,0.885221452847,0.0,2.74769530731,0.0,0.61262100473,7.105e-24,0.0,0.034286292987,6.57e-27,0.0,6.57e-27,4.08771968573e-07,5.57982640245e-07,1.5236334865e-06,2.93684592204e-08,1.08049947549e-06,1.61197104407e-06,1.04269363448e-06,2.43637131808e-06,1.4895239687e-06,0.956492538938,0.0155784933051
567,132287.0,132287.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.065,3.642,3.271,2.598,4.918,4.06,0.0,0.798591154132,0.509554813472,0.288870485506,0.136052964637,-0.0254851726882,0.019157160893,-0.523157442749,0.501835013466,0.268342058822,0.631753192183,0.0546017964573,0.0229832737261,0.296079771268,-0.493523241171,-0.299159997027,0.75792841248,0.0655069945345,132287.0,132287.0,0.253570883551,0.321002500896,0.912501617222,0.396034766146,0.465507071263,0.791492028139,0.270430366986,0.746120169653,0.608417709349,2.46776243458e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.219,0.291,0.275,0.0,0.0,0.0,0.219,0.291,0.275,0.246,0.338,0.307,0.0,0.0,0.0,0.246,0.338,0.307,132287.0,0.01,0.001,0.0,6.26531949483e-13,8.94010931123e-12,4.96485182469e-11,3.67483058455e-32,0.0,0.43247,0.0,5.71742858687e-31,0.0,0.980812895796,0.0,2.5565192387,0.0,0.100605618558,2.012e-23,0.0,0.034286292987,1.824e-26,0.0,1.824e-26,5.50362619751e-07,6.96719492653e-07,1.98053803949e-06,3.53529689947e-07,4.15545766786e-07,7.06543857316e-07,8.9443755572e-07,2.46776243458e-06,2.01231708877e-06,0.948184360778,0.0192028831376
568,99733.0,99733.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,1.346,3.874,3.434,1.856,4.779,4.176,0.0,0.83640143541,0.507251689747,0.151844052154,-0.0224204623658,0.139889487763,-0.0750256959561,-0.42590502354,0.573407778976,0.221225672321,0.577125864392,0.319631840461,-0.0839306786704,0.326135456356,-0.573084077084,-0.116088193126,0.645626339874,0.357569722649,99733.0,99733.0,0.252724117001,0.32171403332,0.912485945893,0.137401347113,0.660503487994,0.738143625699,0.266173193435,0.850577472812,0.453508317279,2.31081641978e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.177,0.3,0.282,0.0,0.0,0.0,0.177,0.3,0.282,0.208,0.333,0.311,0.0,0.0,0.0,0.208,0.333,0.311,99733.0,0.01,0.001,0.0,3.83338589364e-16,8.61708986375e-12,5.04034970161e-11,5.38677220854e-32,0.0,0.46261,0.0,8.79838685927e-31,0.0,1.99509195844,0.0,5.63431957032,0.0,0.640278440094,2.767e-23,0.0,0.034286292987,2.477e-26,0.0,2.477e-26,5.94029365801e-07,7.56190526849e-07,2.14480301355e-06,2.35008967288e-07,1.12971412482e-06,1.26250851851e-06,7.23129174655e-07,2.31081641978e-06,1.23207409034e-06,0.943678817687,0.0222791232305
569,9541.0,9541.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.879,3.782,3.782,2.274,4.64,4.802,0.0,0.787377707995,0.0669299938313,0.593958834196,-0.0621919326097,-0.137483772417,-0.0214896566788,-0.376956042379,0.0571879557798,0.653190884172,0.0984076216792,0.646397310726,-0.0243682339895,0.486708198919,-0.0699959437378,-0.455966066298,0.111589495694,0.73298336746,9541.0,9541.0,0.252724020692,0.327520444508,0.910417996194,0.768655071812,0.124442970125,0.627441891942,0.0478305710087,0.843786209649,0.534543795102,2.60812389727e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.209,0.296,0.296,0.0,0.0,0.0,0.209,0.296,0.296,0.23,0.328,0.334,0.0,0.0,0.0,0.23,0.328,0.334,9541.0,0.01,0.001,0.0,1.11051342355e-12,8.63090405099e-12,4.97675712609e-11,5.20830259553e-32,0.0,0.56318,0.0,7.45260811297e-31,0.0,2.34876194889,0.0,5.62339758372,0.0,0.28781256933,2.491e-23,0.0,0.034286292987,2.272e-26,0.0,2.272e-26,5.78622021061e-07,7.49871504183e-07,2.08443937986e-06,9.38904008396e-07,1.52005766633e-07,7.66413608631e-07,1.47843202273e-07,2.60812389727e-06,1.65226265872e-06,0.959675351303,0.0148413981547
570,17597.0,17597.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.972,3.41,3.666,2.436,4.501,4.501,0.0,0.784995779853,0.303102647743,0.518513385465,-0.00653792286676,0.15169553455,-0.0704811807051,-0.496389604615,0.245376768702,0.526617628596,0.565185480297,0.302752788742,-0.0826901982295,0.354363824798,-0.329988001395,-0.439140851656,0.663089053484,0.355196775439,17597.0,17597.0,0.253458277465,0.331269948974,0.90885594155,0.667519997523,0.730500636369,0.144173066736,0.687617064991,0.610461034763,0.393090443752,4.73749169432e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.214,0.281,0.292,0.0,0.0,0.0,0.214,0.281,0.292,0.238,0.323,0.323,0.0,0.0,0.0,0.238,0.323,0.323,17597.0,0.01,0.001,0.0,1.05610219211e-10,1.05957683582e-10,1.164175846e-10,5.42849496186e-31,0.0,0.54435,0.0,1.63681400793e-29,0.0,4.68041526155,0.0,0.948183433086,0.0,4.57346536668,6.691e-22,0.0,0.034286292987,6.192e-25,0.0,6.192e-25,1.32117360899e-06,1.7267738044e-06,4.73749169432e-06,3.53421105623e-06,3.86766454222e-06,7.63330010128e-07,3.8680199575e-06,3.43399776701e-06,2.21123319787e-06,0.951721341527,0.0172498298126
571,6798.0,6798.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_mumu,1.299,3.805,3.851,1.624,4.733,4.826,0.0,0.809235434242,0.32391017699,0.463036414181,-0.15851597804,-0.0262711449791,-0.0789736728406,-0.361024978397,0.309394080032,0.538493015385,0.255708810653,0.642135269043,-0.0805071889518,0.449533901354,-0.355713508774,-0.410424111965,0.260674181602,0.654604295051,6798.0,6798.0,0.250982507992,0.340526251219,0.906117902324,0.934955354081,0.189123211984,0.300151456043,0.149323417869,0.986263794547,0.0706133446443,3.14236969746e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.174,0.297,0.299,0.0,0.0,0.0,0.174,0.297,0.299,0.194,0.331,0.335,0.0,0.0,0.0,0.194,0.331,0.335,6798.0,0.01,0.001,0.0,2.27481996614e-11,2.43612240036e-11,5.56386906369e-11,2.48207444451e-31,0.0,0.57449,0.0,3.00162137032e-30,0.0,2.25188039172,0.0,2.17308958588,0.0,3.1775428301,1.082e-22,0.0,0.034286292987,9.116e-26,0.0,9.116e-26,8.29714015257e-07,1.12573344438e-06,2.99550247167e-06,2.29134113359e-06,4.63493570086e-07,7.35595956038e-07,4.757645835e-07,3.14236969746e-06,2.24983656171e-07,0.952690158594,0.0182370775712
608,58576.0,58576.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,2.111,3.457,3.341,2.598,4.524,4.037,0.0,0.839796823183,0.523202141702,0.0125953718914,0.112891924409,-0.0899865806665,0.0758410200046,-0.424700874572,0.615674722423,-0.0324556040453,0.57108497768,0.328070914629,0.0850410099146,0.318412671272,-0.584373512582,-0.0670801256147,0.640361156087,0.367867967783,58576.0,58576.0,0.259321329449,0.301721853974,0.917451018271,0.186993352582,0.708324679913,0.680668519851,0.429252412046,0.357628400708,0.829363788551,2.42366931669e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.221,0.283,0.278,0.0,0.0,0.0,0.221,0.283,0.278,0.246,0.324,0.306,0.0,0.0,0.0,0.246,0.324,0.306,58576.0,0.01,0.001,0.0,3.94006082052e-15,8.89081031481e-12,4.82595214818e-11,3.22297025538e-33,0.0,0.40842,0.0,1.03657769387e-31,0.0,3.46227946127,0.0,0.170592072477,0.0,4.8999279212,2.666e-25,0.0,0.034286292987,2.377e-28,0.0,2.377e-28,1.90954732374e-07,2.22176926207e-07,6.75577338864e-07,6.39833771055e-07,2.42366931669e-06,2.32903843843e-06,7.12193705384e-07,5.93358799399e-07,1.37603809112e-06,0.947013281045,0.0191720415215
610,25682.0,25682.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,1.949,3.898,3.132,2.575,5.15,4.153,0.0,0.795209672692,0.334732512954,0.483348907983,0.0664183972672,-0.132507172956,0.0579594429408,-0.280207627091,0.341317255325,0.4175894399,0.147978479004,0.778041354522,0.0433436455391,0.532810748336,-0.316401430507,-0.513166350804,0.110662325515,0.581840455568,25682.0,25682.0,0.261255796927,0.319898316073,0.910719757085,0.144028023802,0.868463474676,0.474370236749,0.828015287527,0.279114724903,0.486297906601,2.831128574e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.213,0.301,0.27,0.0,0.0,0.0,0.213,0.301,0.27,0.244,0.346,0.31,0.0,0.0,0.0,0.244,0.346,0.31,25682.0,0.01,0.001,0.0,1.37266037093e-12,8.76811799249e-12,4.8206703721e-11,1.28064908433e-32,0.0,0.46563,0.0,3.91886123274e-31,0.0,5.44848475807,0.0,3.54696098951,0.0,4.80956847024,7.678e-24,0.0,0.034286292987,7.018e-27,0.0,7.018e-27,4.45650783091e-07,5.45683336959e-07,1.55350800899e-06,4.69521016751e-07,2.831128574e-06,1.54641291324e-06,9.89835839845e-07,3.33662629542e-07,5.81336001939e-07,0.947918006653,0.0200192326825
611,103506.0,103506.0,6.1,4.4,6.3,16.6,20.7,22.4,700.0,70.0,700.0,125.09,350.0,1500.0,2500.0,4.0,5.0,4.0,15.0,19.0,19.0, atlas_conf_2013_049 - SR_mT2_110_elmu,1.833,3.828,3.364,2.366,4.617,4.199,0.0,0.798379620354,0.297644990825,0.502298737567,-0.0887060584504,0.117578291673,-0.0747007152088,-0.45251088163,0.274652209033,0.570658298199,0.525214118137,0.335736661737,-0.0920280265788,0.379176119081,-0.314564468169,-0.398833177922,0.647040911032,0.413612939895,103506.0,103506.0,0.261229186207,0.323170722878,0.909571325487,0.393392580304,0.797554715716,0.457327839959,0.819847239628,0.530460111511,0.215551789069,3.27643887937e-06,2.2,2.0,2.4,2.3,3.2,3.3,0.206,0.298,0.279,0.0,0.0,0.0,0.206,0.298,0.279,0.234,0.327,0.312,0.0,0.0,0.0,0.234,0.327,0.312,103506.0,0.01,0.001,0.0,4.54880069185e-11,4.63365593416e-11,6.6598097149e-11,4.56199169541e-31,0.0,0.45658,0.0,2.94745977346e-30,0.0,5.12481041524,0.0,0.661467993512,0.0,2.24525553909,1.527e-22,0.0,0.034286292987,1.376e-25,0.0,1.376e-25,9.40994332311e-07,1.16411884527e-06,3.27643887937e-06,1.45679549932e-06,2.95347237972e-06,1.6935579681e-06,3.20331096473e-06,2.07261622583e-06,8.42204957237e-07,0.949973427907,0.0190031510209
